at_index,sr_index,max_year,min_year,distance,class,at_name,sr_name
24,1,2006,2004,0.0,0,A/ah/39/2004,A/ah/1/2006
24,2,2014,2004,4.0,1,A/ah/39/2004,A/cq/s1049/2014
24,3,2020,2004,3.749997664897999,1,A/ah/39/2004,A/fj/s1424/2020
24,4,2004,1996,0.7499998445234176,0,A/ah/39/2004,A/gd/1/1996
24,5,2010,2004,3.499994707906866,1,A/ah/39/2004,A/gd/s1322/2010
24,6,2008,2004,1.999995018860031,0,A/ah/39/2004,A/gz/07/2008
24,7,2008,2004,2.500005292093134,1,A/ah/39/2004,A/gz/08/2008
24,8,2013,2004,3.0,1,A/ah/39/2004,A/gz/4/2013
24,9,2005,2004,0.0,0,A/ah/39/2004,A/gz/60/2005
24,10,2017,2004,4.5000003109531646,1,A/ah/39/2004,A/gz/s4184/2017
24,11,2016,2004,4.4999947079068665,1,A/ah/39/2004,A/hun/1/2016
24,12,2015,2004,3.499994707906866,1,A/ah/39/2004,A/hun/6/2015
24,13,2004,2004,0.4999947079068662,0,A/ah/39/2004,A/hun/69/2004
24,14,2004,2004,0.0,0,A/ah/39/2004,A/hun/70/2004
24,15,2013,2004,2.0,1,A/ah/39/2004,A/hun/s12238/2013
24,16,2012,2004,2.7499948633834483,1,A/ah/39/2004,A/js/4/2012
24,17,2016,2004,1.499994707906866,0,A/ah/39/2004,A/jx/5/2016
24,18,2011,2004,3.0001594050099287,1,A/ah/39/2004,A/ln/s4092/2011
24,19,2017,2004,2.499995018860031,1,A/ah/39/2004,A/ln/sd007/2017
24,20,2006,2004,0.0,0,A/ah/39/2004,A/sx/2/2006
24,21,2020,2004,2.750156758963362,1,A/ah/39/2004,A/sx/4-1/2020
24,22,2016,2004,0.4999947079068662,0,A/ah/39/2004,A/zj/s1327/2016
24,23,2017,2004,3.749985884989629,1,A/ah/39/2004,A/zj/s4143/2017
25,0,2015,2005,4.4999947079068665,1,A/ah/s1246/2015,A/ah/1/2005
25,1,2015,2006,4.5000003109531646,1,A/ah/s1246/2015,A/ah/1/2006
25,2,2015,2014,6.499835320507833,1,A/ah/s1246/2015,A/cq/s1049/2014
25,3,2020,2015,4.749997664897999,1,A/ah/s1246/2015,A/fj/s1424/2020
25,4,2015,1996,4.250000155476583,1,A/ah/s1246/2015,A/gd/1/1996
25,5,2015,2010,7.0,1,A/ah/s1246/2015,A/gd/s1322/2010
25,6,2015,2008,4.999995018860031,1,A/ah/s1246/2015,A/gz/07/2008
25,7,2015,2008,4.000159405009929,1,A/ah/s1246/2015,A/gz/08/2008
25,8,2015,2013,4.4999947079068665,1,A/ah/s1246/2015,A/gz/4/2013
25,9,2015,2005,4.0,1,A/ah/s1246/2015,A/gz/60/2005
25,10,2017,2015,5.999995018860031,1,A/ah/s1246/2015,A/gz/s4184/2017
25,11,2016,2015,7.0,1,A/ah/s1246/2015,A/hun/1/2016
25,12,2015,2015,5.0,1,A/ah/s1246/2015,A/hun/6/2015
25,13,2015,2004,5.0,1,A/ah/s1246/2015,A/hun/69/2004
25,14,2015,2004,2.500005292093134,1,A/ah/s1246/2015,A/hun/70/2004
25,15,2015,2013,3.4998353205078323,1,A/ah/s1246/2015,A/hun/s12238/2013
25,16,2015,2012,4.749994863383449,1,A/ah/s1246/2015,A/js/4/2012
25,17,2016,2015,5.500154112916794,1,A/ah/s1246/2015,A/jx/5/2016
25,18,2015,2011,5.5000052920931335,1,A/ah/s1246/2015,A/ln/s4092/2011
25,19,2017,2015,5.0000003109531646,1,A/ah/s1246/2015,A/ln/sd007/2017
25,20,2015,2006,5.749994863383449,1,A/ah/s1246/2015,A/sx/2/2006
25,21,2020,2015,5.74920059298941,1,A/ah/s1246/2015,A/sx/4-1/2020
25,22,2016,2015,4.499835320507833,1,A/ah/s1246/2015,A/zj/s1327/2016
25,23,2017,2015,6.0,1,A/ah/s1246/2015,A/zj/s4143/2017
26,0,2015,2005,4.0,1,A/gd/10/2015,A/ah/1/2005
26,1,2015,2006,5.0,1,A/gd/10/2015,A/ah/1/2006
26,2,2015,2014,2.333333333333333,1,A/gd/10/2015,A/cq/s1049/2014
26,3,2020,2015,1.6666666666666676,0,A/gd/10/2015,A/fj/s1424/2020
26,4,2015,1996,4.666666666666667,1,A/gd/10/2015,A/gd/1/1996
26,5,2015,2010,9.0,1,A/gd/10/2015,A/gd/s1322/2010
26,6,2015,2008,4.0,1,A/gd/10/2015,A/gz/07/2008
26,7,2015,2008,4.333333333333333,1,A/gd/10/2015,A/gz/08/2008
26,8,2015,2013,1.3333333333333328,0,A/gd/10/2015,A/gz/4/2013
26,9,2015,2005,4.333333333333333,1,A/gd/10/2015,A/gz/60/2005
26,10,2017,2015,4.666666666666667,1,A/gd/10/2015,A/gz/s4184/2017
26,11,2016,2015,3.666666666666666,1,A/gd/10/2015,A/hun/1/2016
26,12,2015,2015,1.3333333333333333,0,A/gd/10/2015,A/hun/6/2015
26,13,2015,2004,5.0,1,A/gd/10/2015,A/hun/69/2004
26,14,2015,2004,3.6666666666666665,1,A/gd/10/2015,A/hun/70/2004
26,15,2015,2013,4.0,1,A/gd/10/2015,A/hun/s12238/2013
26,16,2015,2012,5.333333333333333,1,A/gd/10/2015,A/js/4/2012
26,17,2016,2015,2.0,1,A/gd/10/2015,A/jx/5/2016
26,18,2015,2011,4.666666666666667,1,A/gd/10/2015,A/ln/s4092/2011
26,19,2017,2015,7.0,1,A/gd/10/2015,A/ln/sd007/2017
26,20,2015,2006,9.333333333333334,1,A/gd/10/2015,A/sx/2/2006
26,21,2020,2015,3.333333333333332,1,A/gd/10/2015,A/sx/4-1/2020
26,22,2016,2015,1.0,0,A/gd/10/2015,A/zj/s1327/2016
26,23,2017,2015,2.333333333333333,1,A/gd/10/2015,A/zj/s4143/2017
2,0,2014,2005,4.249997353953433,1,A/cq/s1049/2014,A/ah/1/2005
2,1,2014,2006,5.250000155476583,1,A/cq/s1049/2014,A/ah/1/2006
2,2,2014,2014,0.0,0,A/cq/s1049/2014,A/cq/s1049/2014
2,3,2020,2014,1.0,0,A/cq/s1049/2014,A/fj/s1424/2020
2,4,2014,1996,4.374997431691725,1,A/cq/s1049/2014,A/gd/1/1996
2,5,2014,2010,10.24959897347142,1,A/cq/s1049/2014,A/gd/s1322/2010
2,6,2014,2008,5.00007721193498,1,A/cq/s1049/2014,A/gz/07/2008
2,7,2014,2008,4.750002646046567,1,A/cq/s1049/2014,A/gz/08/2008
2,8,2014,2013,0.0,0,A/cq/s1049/2014,A/gz/4/2013
2,9,2014,2005,4.5,1,A/cq/s1049/2014,A/gz/60/2005
2,10,2017,2014,5.499997509430015,1,A/cq/s1049/2014,A/gz/s4184/2017
2,11,2016,2014,2.0,1,A/cq/s1049/2014,A/hun/1/2016
2,12,2015,2014,0.0,0,A/cq/s1049/2014,A/hun/6/2015
2,13,2014,2004,5.0,1,A/cq/s1049/2014,A/hun/69/2004
2,14,2014,2004,4.499920306300483,1,A/cq/s1049/2014,A/hun/70/2004
2,15,2014,2013,5.7495989734714215,1,A/cq/s1049/2014,A/hun/s12238/2013
2,16,2014,2012,6.625000077738291,1,A/cq/s1049/2014,A/js/4/2012
2,17,2016,2014,1.5,0,A/cq/s1049/2014,A/jx/5/2016
2,18,2014,2011,5.499601619517988,1,A/cq/s1049/2014,A/ln/s4092/2011
2,19,2017,2014,7.75007721193498,1,A/cq/s1049/2014,A/ln/sd007/2017
2,20,2014,2006,10.625000077738292,1,A/cq/s1049/2014,A/sx/2/2006
2,21,2020,2014,1.874998676976716,0,A/cq/s1049/2014,A/sx/4-1/2020
2,22,2016,2014,0.0,0,A/cq/s1049/2014,A/zj/s1327/2016
2,23,2017,2014,0.2500023351020011,0,A/cq/s1049/2014,A/zj/s4143/2017
3,0,2020,2005,7.6251182439462255,1,A/fj/s1424/2020,A/ah/1/2005
3,1,2020,2006,5.750000155476583,1,A/fj/s1424/2020,A/ah/1/2006
3,2,2020,2014,3.3749986769767166,1,A/fj/s1424/2020,A/cq/s1049/2014
3,3,2020,2020,0.0,0,A/fj/s1424/2020,A/fj/s1424/2020
3,4,2020,1996,8.249958907865249,1,A/fj/s1424/2020,A/gd/1/1996
3,5,2020,2010,9.99959897347142,1,A/fj/s1424/2020,A/gd/s1322/2010
3,6,2020,2008,5.250000155476583,1,A/fj/s1424/2020,A/gz/07/2008
3,7,2020,2008,6.375120889992793,1,A/fj/s1424/2020,A/gz/08/2008
3,8,2020,2013,5.625038528229199,1,A/fj/s1424/2020,A/gz/4/2013
3,9,2020,2005,6.624799486735711,1,A/fj/s1424/2020,A/gz/60/2005
3,10,2020,2017,3.874998832453299,1,A/fj/s1424/2020,A/gz/s4184/2017
3,11,2020,2016,4.374998676976716,1,A/fj/s1424/2020,A/hun/1/2016
3,12,2020,2015,3.3749986769767166,1,A/fj/s1424/2020,A/hun/6/2015
3,13,2020,2004,6.874799486735711,1,A/fj/s1424/2020,A/hun/69/2004
3,14,2020,2004,4.375120889992793,1,A/fj/s1424/2020,A/hun/70/2004
3,15,2020,2013,5.25,1,A/fj/s1424/2020,A/hun/s12238/2013
3,16,2020,2012,7.249958907865249,1,A/fj/s1424/2020,A/js/4/2012
3,17,2020,2016,2.8749986769767166,1,A/fj/s1424/2020,A/jx/5/2016
3,18,2020,2011,4.750002646046567,1,A/fj/s1424/2020,A/ln/s4092/2011
3,19,2020,2017,7.9999975138327395,1,A/fj/s1424/2020,A/ln/sd007/2017
3,20,2020,2006,10.875000077738292,1,A/fj/s1424/2020,A/sx/2/2006
3,21,2020,2020,6.499800809758994,1,A/fj/s1424/2020,A/sx/4-1/2020
3,22,2020,2016,4.874958830126959,1,A/fj/s1424/2020,A/zj/s1327/2016
3,23,2020,2017,2.6249986769767166,1,A/fj/s1424/2020,A/zj/s4143/2017
4,0,2005,1996,0.25,0,A/gd/1/1996,A/ah/1/2005
4,1,2006,1996,0.2500012452892917,0,A/gd/1/1996,A/ah/1/2006
4,2,2014,1996,3.75,1,A/gd/1/1996,A/cq/s1049/2014
4,3,2020,1996,3.6250360376549136,1,A/gd/1/1996,A/fj/s1424/2020
4,4,1996,1996,0.0,0,A/gd/1/1996,A/gd/1/1996
4,5,2010,1996,2.1249999222617086,1,A/gd/1/1996,A/gd/s1322/2010
4,6,2008,1996,2.624998832453299,1,A/gd/1/1996,A/gz/07/2008
4,7,2008,1996,1.3750013230232834,0,A/gd/1/1996,A/gz/08/2008
4,8,2013,1996,3.1249986769767166,1,A/gd/1/1996,A/gz/4/2013
4,9,2005,1996,0.3749986769767165,0,A/gd/1/1996,A/gz/60/2005
4,10,2017,1996,4.124998832453299,1,A/gd/1/1996,A/gz/s4184/2017
4,11,2016,1996,5.0,1,A/gd/1/1996,A/hun/1/2016
4,12,2015,1996,2.9999973539534333,1,A/gd/1/1996,A/hun/6/2015
4,13,2004,1996,0.25,0,A/gd/1/1996,A/hun/69/2004
4,14,2004,1996,0.8750013230232835,0,A/gd/1/1996,A/hun/70/2004
4,15,2013,1996,1.5,0,A/gd/1/1996,A/hun/s12238/2013
4,16,2012,1996,2.2499987547150075,1,A/gd/1/1996,A/js/4/2012
4,17,2016,1996,3.5,1,A/gd/1/1996,A/jx/5/2016
4,18,2011,1996,2.0000026460465667,1,A/gd/1/1996,A/ln/s4092/2011
4,19,2017,1996,1.874998832453299,0,A/gd/1/1996,A/ln/sd007/2017
4,20,2006,1996,3.75,1,A/gd/1/1996,A/sx/2/2006
4,21,2020,1996,3.875001323023283,1,A/gd/1/1996,A/sx/4-1/2020
4,22,2016,1996,0.0,0,A/gd/1/1996,A/zj/s1327/2016
4,23,2017,1996,3.1249986769767166,1,A/gd/1/1996,A/zj/s4143/2017
27,0,2015,2005,6.0,1,A/gs/44/2004,A/ah/1/2005
27,1,2015,2006,6.999835631460997,1,A/gs/44/2004,A/ah/1/2006
27,2,2015,2014,3.0,1,A/gs/44/2004,A/cq/s1049/2014
27,3,2020,2015,4.499983549887629,1,A/gs/44/2004,A/fj/s1424/2020
27,4,2015,1996,7.250000155476583,1,A/gs/44/2004,A/gd/1/1996
27,5,2015,2010,10.74903842646678,1,A/gs/44/2004,A/gd/s1322/2010
27,6,2015,2008,7.5000003109531646,1,A/gs/44/2004,A/gz/07/2008
27,7,2015,2008,5.5000052920931335,1,A/gs/44/2004,A/gz/08/2008
27,8,2015,2013,3.749985884989629,1,A/gs/44/2004,A/gz/4/2013
27,9,2015,2005,6.0,1,A/gs/44/2004,A/gz/60/2005
27,10,2017,2015,7.999835631460997,1,A/gs/44/2004,A/gz/s4184/2017
27,11,2016,2015,4.0,1,A/gs/44/2004,A/hun/1/2016
27,12,2015,2015,2.0,1,A/gs/44/2004,A/hun/6/2015
27,13,2015,2004,6.0,1,A/gs/44/2004,A/hun/69/2004
27,14,2015,2004,5.5000052920931335,1,A/gs/44/2004,A/hun/70/2004
27,15,2015,2013,6.0,1,A/gs/44/2004,A/hun/s12238/2013
27,16,2015,2012,8.250000155476583,1,A/gs/44/2004,A/js/4/2012
27,17,2016,2015,4.0,1,A/gs/44/2004,A/jx/5/2016
27,18,2015,2011,6.5000052920931335,1,A/gs/44/2004,A/ln/s4092/2011
27,19,2017,2015,8.750554969867327,1,A/gs/44/2004,A/ln/sd007/2017
27,20,2015,2006,10.250000155476584,1,A/gs/44/2004,A/sx/2/2006
27,21,2020,2015,3.2500026460465667,1,A/gs/44/2004,A/sx/4-1/2020
27,22,2016,2015,2.0,1,A/gs/44/2004,A/zj/s1327/2016
27,23,2017,2015,3.0,1,A/gs/44/2004,A/zj/s4143/2017
5,0,2010,2005,5.0,1,A/gd/s1322/2010,A/ah/1/2005
5,1,2010,2006,4.250000155476583,1,A/gd/s1322/2010,A/ah/1/2006
5,2,2014,2010,8.0,1,A/gd/s1322/2010,A/cq/s1049/2014
5,3,2020,2010,5.124916492702916,1,A/gd/s1322/2010,A/fj/s1424/2020
5,4,2010,1996,4.625000077738291,1,A/gd/s1322/2010,A/gd/1/1996
5,5,2010,2010,0.0,0,A/gd/s1322/2010,A/gd/s1322/2010
5,6,2010,2008,2.4999975094300155,1,A/gd/s1322/2010,A/gz/07/2008
5,7,2010,2008,2.5,1,A/gd/s1322/2010,A/gz/08/2008
5,8,2013,2010,4.249997353953433,1,A/gd/s1322/2010,A/gz/4/2013
5,9,2010,2005,3.5,1,A/gd/s1322/2010,A/gz/60/2005
5,10,2017,2010,5.250000155476583,1,A/gd/s1322/2010,A/gz/s4184/2017
5,11,2016,2010,6.250077056458397,1,A/gd/s1322/2010,A/hun/1/2016
5,12,2015,2010,7.0,1,A/gd/s1322/2010,A/hun/6/2015
5,13,2010,2004,1.749997353953433,0,A/gd/s1322/2010,A/hun/69/2004
5,14,2010,2004,0.0,0,A/gd/s1322/2010,A/hun/70/2004
5,15,2013,2010,0.0,0,A/gd/s1322/2010,A/hun/s12238/2013
5,16,2012,2010,2.374997431691724,1,A/gd/s1322/2010,A/js/4/2012
5,17,2016,2010,6.250236487892452,1,A/gd/s1322/2010,A/jx/5/2016
5,18,2011,2010,2.5000797025049644,1,A/gd/s1322/2010,A/ln/s4092/2011
5,19,2017,2010,2.5000001554765827,1,A/gd/s1322/2010,A/ln/sd007/2017
5,20,2010,2006,5.874997431691725,1,A/gd/s1322/2010,A/sx/2/2006
5,21,2020,2010,6.375001323023283,1,A/gd/s1322/2010,A/sx/4-1/2020
5,22,2016,2010,4.250236487892452,1,A/gd/s1322/2010,A/zj/s1327/2016
5,23,2017,2010,6.0,1,A/gd/s1322/2010,A/zj/s4143/2017
28,0,2005,2004,1.0,0,A/gs/8/2016,A/ah/1/2005
28,1,2006,2004,0.5000003109531649,0,A/gs/8/2016,A/ah/1/2006
28,2,2014,2004,5.0,1,A/gs/8/2016,A/cq/s1049/2014
28,3,2020,2004,4.749997664897999,1,A/gs/8/2016,A/fj/s1424/2020
28,4,2004,1996,2.2500001554765827,1,A/gs/8/2016,A/gd/1/1996
28,5,2010,2004,5.0,1,A/gs/8/2016,A/gd/s1322/2010
28,6,2008,2004,2.500000310953165,1,A/gs/8/2016,A/gz/07/2008
28,7,2008,2004,3.0,1,A/gs/8/2016,A/gz/08/2008
28,8,2013,2004,4.0,1,A/gs/8/2016,A/gz/4/2013
28,9,2005,2004,0.4999947079068662,0,A/gs/8/2016,A/gz/60/2005
28,10,2017,2004,4.5000003109531646,1,A/gs/8/2016,A/gz/s4184/2017
28,11,2016,2004,5.74998588498963,1,A/gs/8/2016,A/hun/1/2016
28,12,2015,2004,4.4999947079068665,1,A/gs/8/2016,A/hun/6/2015
28,13,2004,2004,1.0,0,A/gs/8/2016,A/hun/69/2004
28,14,2004,2004,1.500005292093134,0,A/gs/8/2016,A/hun/70/2004
28,15,2013,2004,3.0,1,A/gs/8/2016,A/hun/s12238/2013
28,16,2012,2004,3.2500001554765827,1,A/gs/8/2016,A/js/4/2012
28,17,2016,2004,2.0,1,A/gs/8/2016,A/jx/5/2016
28,18,2011,2004,3.500005292093134,1,A/gs/8/2016,A/ln/s4092/2011
28,19,2017,2004,3.000000310953165,1,A/gs/8/2016,A/ln/sd007/2017
28,20,2006,2004,3.2500001554765827,1,A/gs/8/2016,A/sx/2/2006
28,21,2020,2004,4.250002646046567,1,A/gs/8/2016,A/sx/4-1/2020
28,22,2016,2004,1.0,0,A/gs/8/2016,A/zj/s1327/2016
28,23,2017,2004,5.0,1,A/gs/8/2016,A/zj/s4143/2017
29,0,2016,2005,6.0,1,A/gs/js/2015,A/ah/1/2005
29,1,2016,2006,4.999995018860031,1,A/gs/js/2015,A/ah/1/2006
29,2,2016,2014,4.0,1,A/gs/js/2015,A/cq/s1049/2014
29,3,2020,2016,3.749997664897999,1,A/gs/js/2015,A/fj/s1424/2020
29,4,2016,1996,6.250000155476583,1,A/gs/js/2015,A/gd/1/1996
29,5,2016,2010,8.0,1,A/gs/js/2015,A/gd/s1322/2010
29,6,2016,2008,6.5000003109531646,1,A/gs/js/2015,A/gz/07/2008
29,7,2016,2008,4.5000052920931335,1,A/gs/js/2015,A/gz/08/2008
29,8,2016,2013,3.499994707906866,1,A/gs/js/2015,A/gz/4/2013
29,9,2016,2005,5.0,1,A/gs/js/2015,A/gz/60/2005
29,10,2017,2016,3.500000310953165,1,A/gs/js/2015,A/gz/s4184/2017
29,11,2016,2016,4.0,1,A/gs/js/2015,A/hun/1/2016
29,12,2016,2015,3.499994707906866,1,A/gs/js/2015,A/hun/6/2015
29,13,2016,2004,4.499835320507833,1,A/gs/js/2015,A/hun/69/2004
29,14,2016,2004,3.500005292093134,1,A/gs/js/2015,A/hun/70/2004
29,15,2016,2013,4.0,1,A/gs/js/2015,A/hun/s12238/2013
29,16,2016,2012,6.250000155476583,1,A/gs/js/2015,A/js/4/2012
29,17,2016,2016,1.0,0,A/gs/js/2015,A/jx/5/2016
29,18,2016,2011,5.000478267878038,1,A/gs/js/2015,A/ln/s4092/2011
29,19,2017,2016,6.0000003109531646,1,A/gs/js/2015,A/ln/sd007/2017
29,20,2016,2006,4.250000155476583,1,A/gs/js/2015,A/sx/2/2006
29,21,2020,2016,3.2500026460465667,1,A/gs/js/2015,A/sx/4-1/2020
29,22,2016,2016,4.499835320507833,1,A/gs/js/2015,A/zj/s1327/2016
29,23,2017,2016,3.0,1,A/gs/js/2015,A/zj/s4143/2017
30,0,2015,2005,4.0,1,A/gz/2/2014,A/ah/1/2005
30,1,2015,2006,4.5000003109531646,1,A/gz/2/2014,A/ah/1/2006
30,2,2015,2014,6.0,1,A/gz/2/2014,A/cq/s1049/2014
30,3,2020,2015,5.250151777814793,1,A/gz/2/2014,A/fj/s1424/2020
30,4,2015,1996,5.250000155476583,1,A/gz/2/2014,A/gd/1/1996
30,5,2015,2010,6.500154112916794,1,A/gz/2/2014,A/gd/s1322/2010
30,6,2015,2008,5.5000003109531646,1,A/gz/2/2014,A/gz/07/2008
30,7,2015,2008,4.250180743476951,1,A/gz/2/2014,A/gz/08/2008
30,8,2015,2013,5.0,1,A/gz/2/2014,A/gz/4/2013
30,9,2015,2005,4.500154112916794,1,A/gz/2/2014,A/gz/60/2005
30,10,2017,2015,5.999995018860031,1,A/gz/2/2014,A/gz/s4184/2017
30,11,2016,2015,6.500154112916794,1,A/gz/2/2014,A/hun/1/2016
30,12,2015,2015,5.500154112916794,1,A/gz/2/2014,A/hun/6/2015
30,13,2015,2004,3.0,1,A/gz/2/2014,A/hun/69/2004
30,14,2015,2004,2.500005292093134,1,A/gz/2/2014,A/hun/70/2004
30,15,2015,2013,3.0,1,A/gz/2/2014,A/hun/s12238/2013
30,16,2015,2012,5.250000155476583,1,A/gz/2/2014,A/js/4/2012
30,17,2016,2015,5.0,1,A/gz/2/2014,A/jx/5/2016
30,18,2015,2011,4.5000052920931335,1,A/gz/2/2014,A/ln/s4092/2011
30,19,2017,2015,5.499995018860031,1,A/gz/2/2014,A/ln/sd007/2017
30,20,2015,2006,6.250000155476583,1,A/gz/2/2014,A/sx/2/2006
30,21,2020,2015,6.250002646046567,1,A/gz/2/2014,A/sx/4-1/2020
30,22,2016,2015,3.500154112916795,1,A/gz/2/2014,A/zj/s1327/2016
30,23,2017,2015,6.0,1,A/gz/2/2014,A/zj/s4143/2017
6,0,2008,2005,1.250002335102001,0,A/gz/07/2008,A/ah/1/2005
6,1,2008,2006,0.5,0,A/gz/07/2008,A/ah/1/2006
6,2,2014,2008,4.749997353953433,1,A/gz/07/2008,A/cq/s1049/2014
6,3,2020,2008,3.1249961864024325,1,A/gz/07/2008,A/fj/s1424/2020
6,4,2008,1996,3.374997431691724,1,A/gz/07/2008,A/gd/1/1996
6,5,2010,2008,2.7499973539534333,1,A/gz/07/2008,A/gd/s1322/2010
6,6,2008,2008,0.0,0,A/gz/07/2008,A/gz/07/2008
6,7,2008,2008,0.5,0,A/gz/07/2008,A/gz/08/2008
6,8,2013,2008,2.7499973539534333,1,A/gz/07/2008,A/gz/4/2013
6,9,2008,2005,0.749997353953433,0,A/gz/07/2008,A/gz/60/2005
6,10,2017,2008,3.999997509430016,1,A/gz/07/2008,A/gz/s4184/2017
6,11,2016,2008,5.749997353953433,1,A/gz/07/2008,A/hun/1/2016
6,12,2015,2008,4.5,1,A/gz/07/2008,A/hun/6/2015
6,13,2008,2004,1.249997353953433,0,A/gz/07/2008,A/hun/69/2004
6,14,2008,2004,0.0,0,A/gz/07/2008,A/hun/70/2004
6,15,2013,2008,1.249997353953433,0,A/gz/07/2008,A/hun/s12238/2013
6,16,2012,2008,3.374997431691724,1,A/gz/07/2008,A/js/4/2012
6,17,2016,2008,3.5,1,A/gz/07/2008,A/jx/5/2016
6,18,2011,2008,3.499920306300483,1,A/gz/07/2008,A/ln/s4092/2011
6,19,2017,2008,4.249997509430015,1,A/gz/07/2008,A/ln/sd007/2017
6,20,2008,2006,5.874997431691725,1,A/gz/07/2008,A/sx/2/2006
6,21,2020,2008,4.875237810915733,1,A/gz/07/2008,A/sx/4-1/2020
6,22,2016,2008,3.250077056458397,1,A/gz/07/2008,A/zj/s1327/2016
6,23,2017,2008,4.749997353953433,1,A/gz/07/2008,A/zj/s4143/2017
7,0,2008,2005,0.5,0,A/gz/08/2008,A/ah/1/2005
7,1,2008,2006,0.5,0,A/gz/08/2008,A/ah/1/2006
7,2,2014,2008,4.249997353953433,1,A/gz/08/2008,A/cq/s1049/2014
7,3,2020,2008,3.3749988324489992,1,A/gz/08/2008,A/fj/s1424/2020
7,4,2008,1996,3.374997431691724,1,A/gz/08/2008,A/gd/1/1996
7,5,2010,2008,2.5,1,A/gz/08/2008,A/gd/s1322/2010
7,6,2008,2008,0.0,0,A/gz/08/2008,A/gz/07/2008
7,7,2008,2008,0.0,0,A/gz/08/2008,A/gz/08/2008
7,8,2013,2008,2.7499973539534333,1,A/gz/08/2008,A/gz/4/2013
7,9,2008,2005,0.2499973539534331,0,A/gz/08/2008,A/gz/60/2005
