at_index,sr_index,max_year,min_year,distance,class
38,26,2016,2013,0.0,0
38,13,2016,2011,0.0,0
38,14,2016,2011,0.0,0
39,10,2015,2009,0.0,0
39,11,2015,2010,3.0,1
39,16,2015,2012,0.0,0
39,24,2015,2015,0.0,0
39,12,2015,2009,1.0,0
39,25,2015,2015,1.0,0
39,26,2015,2013,0.0,0
39,13,2015,2011,0.0,0
39,14,2015,2011,0.0,0
40,10,2016,2009,0.0,0
40,11,2016,2010,2.0,1
40,16,2016,2012,0.0,0
40,24,2016,2015,0.0,0
40,12,2016,2009,1.0,0
40,25,2016,2015,1.0,0
40,26,2016,2013,0.0,0
40,13,2016,2011,0.0,0
40,14,2016,2011,0.0,0
41,10,2016,2009,0.0,0
41,11,2016,2010,3.0,1
41,16,2016,2012,0.0,0
41,24,2016,2015,1.0,0
41,12,2016,2009,2.0,1
41,25,2016,2015,1.0,0
41,26,2016,2013,0.0,0
41,13,2016,2011,0.0,0
41,14,2016,2011,0.0,0
42,10,2016,2009,0.0,0
42,11,2016,2010,2.0,1
42,16,2016,2012,0.0,0
42,24,2016,2015,0.0,0
42,12,2016,2009,1.0,0
42,25,2016,2015,0.0,0
42,26,2016,2013,0.0,0
42,13,2016,2011,0.0,0
42,14,2016,2011,0.0,0
43,10,2015,2009,0.0,0
43,11,2015,2010,2.0,1
43,16,2015,2012,0.0,0
43,24,2015,2015,0.0,0
43,12,2015,2009,1.0,0
43,25,2015,2015,0.0,0
43,26,2015,2013,0.0,0
43,13,2015,2011,0.0,0
43,14,2015,2011,0.0,0
44,10,2019,2009,1.0,0
44,1,2019,2018,2.0,1
44,45,2019,2018,0.0,0
44,12,2019,2009,2.0,1
44,46,2019,2015,1.0,0
44,47,2019,2018,0.0,0
44,4,2019,2017,1.0,0
44,25,2019,2015,0.0,0
44,48,2019,2017,1.0,0
44,5,2019,2017,1.0,0
49,10,2019,2009,1.0,0
49,1,2019,2018,1.0,0
49,45,2019,2018,0.0,0
49,12,2019,2009,4.0,1
49,46,2019,2015,0.0,0
49,47,2019,2018,0.0,0
49,4,2019,2017,0.0,0
49,25,2019,2015,1.0,0
49,48,2019,2017,0.0,0
49,5,2019,2017,0.0,0
50,10,2019,2009,0.0,0
50,1,2019,2018,1.0,0
50,45,2019,2018,0.0,0
50,12,2019,2009,1.0,0
50,46,2019,2015,1.0,0
50,47,2019,2018,0.0,0
50,4,2019,2017,0.0,0
50,25,2019,2015,0.0,0
50,48,2019,2017,0.0,0
50,5,2019,2017,0.0,0
51,10,2019,2009,0.0,0
51,1,2019,2018,2.0,1
51,45,2019,2018,0.0,0
51,12,2019,2009,2.0,1
51,46,2019,2015,1.0,0
51,47,2019,2018,0.0,0
51,4,2019,2017,0.0,0
51,25,2019,2015,0.0,0
51,48,2019,2017,1.0,0
51,5,2019,2017,0.0,0
52,2,2022,2019,4.0,1
52,20,2022,2021,0.0,0
52,7,2022,2019,0.0,0
52,21,2022,2022,0.0,0
52,22,2022,2022,1.0,0
53,2,2022,2019,5.0,1
53,20,2022,2021,0.0,0
53,7,2022,2019,0.0,0
53,21,2022,2022,0.5,0
53,22,2022,2022,2.0,1
54,2,2022,2019,4.0,1
54,20,2022,2021,0.0,0
54,7,2022,2019,0.0,0
54,21,2022,2022,0.5,0
54,22,2022,2022,1.0,0
55,10,2017,2009,0.0,0
55,16,2017,2012,0.0,0
55,24,2017,2015,0.0,0
55,12,2017,2009,0.0,0
55,46,2017,2015,0.0,0
55,4,2017,2017,0.0,0
55,25,2017,2015,0.0,0
55,26,2017,2013,0.0,0
55,14,2017,2011,0.0,0
56,10,2017,2009,0.0,0
56,16,2017,2012,0.0,0
56,24,2017,2015,0.0,0
56,12,2017,2009,1.0,0
56,46,2017,2015,0.0,0
56,4,2017,2017,0.0,0
56,25,2017,2015,0.0,0
56,26,2017,2013,0.0,0
56,14,2017,2011,0.0,0
57,10,2019,2009,0.0,0
57,1,2019,2018,1.0,0
57,45,2019,2018,0.0,0
57,12,2019,2009,2.0,1
57,46,2019,2015,0.0,0
57,47,2019,2018,0.0,0
57,4,2019,2017,0.0,0
57,25,2019,2015,0.0,0
57,48,2019,2017,1.0,0
57,5,2019,2017,1.0,0
58,10,2013,2009,0.0,0
58,11,2013,2010,3.0,1
58,16,2013,2012,0.0,0
58,12,2013,2009,0.0,0
58,26,2013,2013,1.0,0
58,13,2013,2011,0.0,0
58,14,2013,2011,1.0,0
59,1,2020,2018,0.0,0
59,45,2020,2018,0.0,0
59,3,2020,2019,0.0,0
59,46,2020,2015,0.0,0
59,47,2020,2018,0.0,0
59,4,2020,2017,1.0,0
59,5,2020,2017,0.0,0
60,1,2020,2018,0.0,0
60,45,2020,2018,0.0,0
60,3,2020,2019,0.0,0
60,46,2020,2015,0.0,0
60,47,2020,2018,0.0,0
60,4,2020,2017,1.0,0
60,5,2020,2017,0.0,0
61,1,2020,2018,0.0,0
61,62,2020,2019,5.0,1
61,45,2020,2018,0.0,0
61,3,2020,2019,0.0,0
61,46,2020,2015,0.0,0
61,47,2020,2018,0.0,0
61,4,2020,2017,1.0,0
61,5,2020,2017,0.0,0
63,1,2020,2018,0.0,0
63,62,2020,2019,5.0,1
63,45,2020,2018,0.0,0
63,3,2020,2019,1.0,0
63,46,2020,2015,0.0,0
63,47,2020,2018,0.0,0
63,4,2020,2017,1.0,0
63,5,2020,2017,0.0,0
64,20,2023,2021,1.5,0
64,7,2023,2019,1.0,0
64,21,2023,2022,2.0,1
64,22,2023,2022,2.0,1
65,10,2013,2009,0.0,0
65,11,2013,2010,2.0,1
65,16,2013,2012,0.0,0
65,12,2013,2009,0.0,0
65,13,2013,2011,1.0,0
65,14,2013,2011,2.0,1
66,10,2016,2009,0.0,0
66,11,2016,2010,2.0,1
66,16,2016,2012,0.0,0
66,24,2016,2015,1.0,0
66,12,2016,2009,1.0,0
66,25,2016,2015,0.0,0
66,26,2016,2013,0.0,0
66,13,2016,2011,0.0,0
66,14,2016,2011,0.0,0
67,19,2024,2023,0.0,0
67,20,2024,2021,0.0,0
67,21,2024,2022,0.0,0
67,22,2024,2022,1.0,0
68,69,2009,2009,1.0,0
68,10,2009,2009,0.0,0
68,70,2009,2009,2.0,1
68,12,2009,2009,0.0,0
71,62,2022,2019,4.0,1
71,72,2022,2022,2.0,1
71,73,2022,2022,1.0,0
71,20,2022,2021,2.5,1
71,7,2022,2019,3.0,1
71,21,2022,2022,3.0,1
74,62,2022,2019,2.0,1
74,72,2022,2022,1.0,0
74,73,2022,2022,1.0,0
74,20,2022,2021,2.5,1
74,7,2022,2019,1.0,0
74,21,2022,2022,1.5,0
75,62,2022,2019,0.0,0
75,76,2022,2021,5.0,1
75,2,2022,2019,5.0,1
75,77,2022,2021,4.0,1
75,72,2022,2022,0.0,0
75,73,2022,2022,0.0,0
75,20,2022,2021,0.5,0
75,7,2022,2019,0.0,0
75,21,2022,2022,1.0,0
78,62,2023,2019,0.0,0
78,2,2023,2019,4.5,1
78,72,2023,2022,0.0,0
78,73,2023,2022,0.0,0
78,20,2023,2021,0.0,0
78,7,2023,2019,0.0,0
78,21,2023,2022,0.0,0
79,80,2023,2022,1.0,0
79,62,2023,2019,0.0,0
79,76,2023,2021,4.0,1
79,2,2023,2019,3.5,1
79,77,2023,2021,1.0,0
79,72,2023,2022,0.0,0
79,73,2023,2022,0.0,0
79,20,2023,2021,0.0,0
79,7,2023,2019,0.0,0
81,62,2023,2019,1.0,0
81,2,2023,2019,5.0,1
81,72,2023,2022,0.0,0
81,73,2023,2022,0.0,0
81,20,2023,2021,0.5,0
81,7,2023,2019,1.0,0
81,21,2023,2022,1.0,0
82,62,2023,2019,0.0,0
82,76,2023,2021,5.0,1
82,2,2023,2019,4.0,1
82,77,2023,2021,3.0,1
82,72,2023,2022,0.0,0
82,73,2023,2022,0.0,0
82,20,2023,2021,0.0,0
82,7,2023,2019,0.0,0
82,21,2023,2022,0.0,0
83,62,2023,2019,0.0,0
83,76,2023,2021,5.0,1
83,2,2023,2019,5.5,1
83,77,2023,2021,4.0,1
83,72,2023,2022,0.0,0
83,73,2023,2022,0.0,0
83,20,2023,2021,0.5,0
83,7,2023,2019,0.0,0
83,21,2023,2022,0.5,0
84,62,2023,2019,0.0,0
84,76,2023,2021,5.0,1
84,2,2023,2019,5.0,1
84,77,2023,2021,3.0,1
84,72,2023,2022,0.0,0
84,73,2023,2022,0.0,0
84,20,2023,2021,0.0,0
84,7,2023,2019,0.0,0
84,21,2023,2022,0.5,0
85,80,2023,2022,2.0,1
85,62,2023,2019,0.0,0
85,76,2023,2021,5.0,1
85,2,2023,2019,4.0,1
85,77,2023,2021,2.0,1
85,72,2023,2022,0.0,0
85,73,2023,2022,0.0,0
85,20,2023,2021,0.5,0
85,7,2023,2019,0.0,0
86,80,2023,2022,2.0,1
86,62,2023,2019,0.0,0
86,76,2023,2021,5.0,1
86,2,2023,2019,4.0,1
86,77,2023,2021,1.0,0
86,72,2023,2022,0.0,0
86,73,2023,2022,0.0,0
86,20,2023,2021,0.0,0
86,7,2023,2019,0.0,0
87,80,2023,2022,1.0,0
87,62,2023,2019,0.0,0
87,76,2023,2021,5.0,1
87,2,2023,2019,4.0,1
87,77,2023,2021,2.0,1
87,72,2023,2022,0.0,0
87,73,2023,2022,0.0,0
87,20,2023,2021,0.0,0
87,7,2023,2019,0.0,0
88,80,2023,2022,2.0,1
88,62,2023,2019,0.0,0
88,76,2023,2021,5.0,1
88,2,2023,2019,5.0,1
88,77,2023,2021,2.0,1
88,72,2023,2022,0.0,0
88,73,2023,2022,0.0,0
88,20,2023,2021,0.5,0
88,7,2023,2019,0.0,0
89,19,2023,2023,0.0,0
89,20,2023,2021,0.0,0
89,21,2023,2022,0.0,0
89,22,2023,2022,1.0,0
90,19,2023,2023,0.0,0
90,20,2023,2021,0.0,0
90,21,2023,2022,0.0,0
90,22,2023,2022,1.0,0
91,19,2024,2023,0.0,0
91,20,2024,2021,0.0,0
91,21,2024,2022,0.0,0
91,22,2024,2022,1.0,0
92,19,2024,2023,1.0,0
92,20,2024,2021,0.0,0
92,21,2024,2022,1.0,0
92,22,2024,2022,2.0,1
93,19,2024,2023,2.0,1
93,20,2024,2021,2.0,1
93,21,2024,2022,0.5,0
93,22,2024,2022,1.0,0
94,19,2024,2023,0.0,0
94,20,2024,2021,0.0,0
94,21,2024,2022,0.0,0
94,22,2024,2022,1.0,0
95,19,2024,2023,1.0,0
95,20,2024,2021,1.0,0
95,21,2024,2022,1.0,0
95,22,2024,2022,2.0,1
96,19,2024,2023,0.0,0
96,20,2024,2021,0.0,0
96,21,2024,2022,0.0,0
96,22,2024,2022,1.0,0
97,19,2024,2023,1.0,0
97,20,2024,2021,1.0,0
97,21,2024,2022,0.5,0
97,22,2024,2022,1.0,0
98,19,2024,2023,0.0,0
98,20,2024,2021,0.0,0
98,21,2024,2022,0.0,0
98,22,2024,2022,1.0,0
99,19,2024,2023,0.0,0
99,20,2024,2021,0.0,0
99,21,2024,2022,0.0,0
99,22,2024,2022,0.0,0
100,19,2024,2023,0.0,0
100,20,2024,2021,0.0,0
100,21,2024,2022,0.0,0
100,22,2024,2022,1.0,0
101,19,2024,2023,1.0,0
101,20,2024,2021,0.0,0
101,21,2024,2022,0.0,0
101,22,2024,2022,1.0,0
102,19,2024,2023,0.0,0
102,20,2024,2021,0.0,0
102,21,2024,2022,0.0,0
102,22,2024,2022,1.0,0
103,19,2024,2023,0.0,0
103,20,2024,2021,0.0,0
103,21,2024,2022,0.0,0
103,22,2024,2022,1.0,0
104,19,2024,2023,0.0,0
104,20,2024,2021,0.0,0
104,21,2024,2022,0.0,0
104,22,2024,2022,1.0,0
105,19,2024,2023,0.0,0
105,20,2024,2021,0.0,0
105,21,2024,2022,0.0,0
105,22,2024,2022,0.0,0
106,19,2024,2023,0.0,0
106,20,2024,2021,0.0,0
106,21,2024,2022,0.5,0
106,22,2024,2022,1.0,0
107,19,2024,2023,0.0,0
107,20,2024,2021,0.0,0
107,21,2024,2022,0.5,0
107,22,2024,2022,1.0,0
108,19,2024,2023,0.0,0
108,20,2024,2021,0.0,0
108,21,2024,2022,0.0,0
108,22,2024,2022,1.0,0
109,19,2024,2023,0.0,0
109,20,2024,2021,0.0,0
109,21,2024,2022,0.5,0
109,22,2024,2022,0.0,0
110,19,2024,2023,0.0,0
110,20,2024,2021,0.0,0
110,21,2024,2022,0.0,0
110,22,2024,2022,1.0,0
111,19,2024,2023,0.0,0
111,20,2024,2021,0.0,0
111,21,2024,2022,0.0,0
111,22,2024,2022,1.0,0
112,19,2024,2023,0.0,0
112,20,2024,2021,0.0,0
112,21,2024,2022,0.0,0
112,22,2024,2022,0.0,0
113,19,2024,2023,0.0,0
113,20,2024,2021,0.0,0
113,21,2024,2022,0.0,0
113,22,2024,2022,0.0,0
114,19,2024,2023,0.0,0
114,20,2024,2021,0.0,0
114,21,2024,2022,0.5,0
114,22,2024,2022,1.0,0
115,19,2024,2023,0.0,0
115,20,2024,2021,0.0,0
115,21,2024,2022,0.0,0
115,22,2024,2022,0.0,0
116,19,2024,2023,0.0,0
116,20,2024,2021,0.0,0
116,21,2024,2022,0.5,0
116,22,2024,2022,1.0,0
117,19,2024,2023,1.0,0
117,20,2024,2021,1.0,0
117,21,2024,2022,1.5,0
117,22,2024,2022,2.0,1
118,19,2024,2023,0.0,0
118,20,2024,2021,0.0,0
118,21,2024,2022,0.0,0
118,22,2024,2022,0.0,0
119,19,2024,2023,1.0,0
119,20,2024,2021,1.0,0
119,21,2024,2022,1.5,0
119,22,2024,2022,2.0,1
120,19,2024,2023,3.0,1
120,20,2024,2021,2.0,1
120,21,2024,2022,3.5,1
120,22,2024,2022,3.0,1
121,10,2014,2009,0.0,0
121,11,2014,2010,2.0,1
121,12,2014,2009,0.0,0
121,26,2014,2013,0.0,0
121,13,2014,2011,0.0,0
121,14,2014,2011,0.0,0
122,10,2014,2009,0.0,0
122,11,2014,2010,2.0,1
122,12,2014,2009,0.0,0
122,26,2014,2013,0.0,0
122,13,2014,2011,0.0,0
122,14,2014,2011,0.0,0
123,10,2014,2009,0.0,0
123,11,2014,2010,2.0,1
123,12,2014,2009,0.0,0
123,26,2014,2013,0.0,0
123,13,2014,2011,0.0,0
123,14,2014,2011,0.0,0
124,10,2014,2009,0.0,0
124,11,2014,2010,3.0,1
124,12,2014,2009,0.0,0
124,26,2014,2013,0.0,0
124,13,2014,2011,0.0,0
124,14,2014,2011,0.0,0
125,10,2014,2009,0.0,0
125,11,2014,2010,3.0,1
125,12,2014,2009,0.0,0
125,26,2014,2013,0.0,0
125,13,2014,2011,0.0,0
125,14,2014,2011,0.0,0
126,10,2014,2009,0.0,0
126,11,2014,2010,2.0,1
126,12,2014,2009,0.0,0
126,26,2014,2013,0.0,0
126,13,2014,2011,0.0,0
126,14,2014,2011,0.0,0
127,10,2014,2009,1.0,0
127,11,2014,2010,3.0,1
127,16,2014,2012,0.0,0
127,12,2014,2009,1.0,0
127,26,2014,2013,0.0,0
127,13,2014,2011,1.0,0
127,14,2014,2011,0.0,0
128,10,2015,2009,0.0,0
128,11,2015,2010,3.0,1
128,16,2015,2012,0.0,0
128,12,2015,2009,1.0,0
128,26,2015,2013,0.0,0
129,10,2016,2009,0.0,0
129,11,2016,2010,3.0,1
129,16,2016,2012,0.0,0
129,24,2016,2015,0.0,0
129,12,2016,2009,2.0,1
129,25,2016,2015,1.0,0
129,26,2016,2013,0.0,0
129,13,2016,2011,1.0,0
129,14,2016,2011,1.0,0
130,10,2016,2009,0.0,0
130,11,2016,2010,2.0,1
130,16,2016,2012,0.0,0
130,24,2016,2015,0.0,0
130,12,2016,2009,1.0,0
130,25,2016,2015,1.0,0
130,26,2016,2013,0.0,0
130,13,2016,2011,0.0,0
130,14,2016,2011,0.0,0
131,10,2016,2009,0.0,0
131,11,2016,2010,2.0,1
131,16,2016,2012,0.0,0
131,24,2016,2015,0.0,0
131,12,2016,2009,2.0,1
131,25,2016,2015,1.0,0
131,26,2016,2013,0.0,0
131,13,2016,2011,1.0,0
131,14,2016,2011,1.0,0
132,10,2016,2009,0.0,0
132,11,2016,2010,3.0,1
132,16,2016,2012,0.0,0
132,24,2016,2015,0.0,0
132,12,2016,2009,2.0,1
132,25,2016,2015,1.0,0
132,26,2016,2013,0.0,0
132,13,2016,2011,1.0,0
132,14,2016,2011,0.0,0
133,10,2016,2009,0.0,0
133,11,2016,2010,2.0,1
133,16,2016,2012,0.0,0
133,24,2016,2015,0.0,0
133,12,2016,2009,1.0,0
133,25,2016,2015,0.0,0
133,26,2016,2013,0.0,0
133,13,2016,2011,0.0,0
133,14,2016,2011,0.0,0
134,10,2016,2009,1.0,0
134,11,2016,2010,3.0,1
134,16,2016,2012,0.0,0
134,24,2016,2015,1.0,0
134,12,2016,2009,2.0,1
134,25,2016,2015,2.0,1
134,26,2016,2013,0.0,0
134,13,2016,2011,2.0,1
134,14,2016,2011,1.0,0
135,10,2016,2009,0.0,0
135,11,2016,2010,2.0,1
135,16,2016,2012,0.0,0
135,24,2016,2015,0.0,0
135,12,2016,2009,1.0,0
135,25,2016,2015,1.0,0
135,26,2016,2013,0.0,0
135,13,2016,2011,1.0,0
135,14,2016,2011,0.0,0
136,10,2016,2009,0.0,0
136,11,2016,2010,2.0,1
136,16,2016,2012,0.0,0
136,24,2016,2015,0.0,0
136,12,2016,2009,1.0,0
136,25,2016,2015,0.0,0
136,26,2016,2013,0.0,0
136,13,2016,2011,0.0,0
136,14,2016,2011,0.0,0
137,10,2016,2009,0.0,0
137,11,2016,2010,2.0,1
137,16,2016,2012,0.0,0
137,24,2016,2015,0.0,0
137,12,2016,2009,1.0,0
137,25,2016,2015,0.0,0
137,26,2016,2013,0.0,0
137,13,2016,2011,0.0,0
137,14,2016,2011,0.0,0
138,10,2016,2009,0.0,0
138,11,2016,2010,3.0,1
138,16,2016,2012,0.0,0
138,24,2016,2015,0.0,0
138,12,2016,2009,2.0,1
138,25,2016,2015,1.0,0
138,26,2016,2013,0.0,0
138,13,2016,2011,1.0,0
138,14,2016,2011,1.0,0
139,10,2016,2009,0.0,0
139,11,2016,2010,3.0,1
139,16,2016,2012,0.0,0
139,24,2016,2015,0.0,0
139,12,2016,2009,2.0,1
139,25,2016,2015,1.0,0
139,26,2016,2013,0.0,0
139,13,2016,2011,1.0,0
139,14,2016,2011,1.0,0
140,10,2016,2009,0.0,0
140,11,2016,2010,3.0,1
140,16,2016,2012,0.0,0
140,24,2016,2015,0.0,0
140,12,2016,2009,2.0,1
140,25,2016,2015,1.0,0
140,26,2016,2013,0.0,0
140,13,2016,2011,1.0,0
140,14,2016,2011,1.0,0
141,10,2018,2009,0.0,0
141,16,2018,2012,0.0,0
141,24,2018,2015,0.0,0
141,12,2018,2009,3.0,1
141,46,2018,2015,0.0,0
141,4,2018,2017,0.0,0
141,25,2018,2015,1.0,0
141,26,2018,2013,1.0,0
141,14,2018,2011,0.0,0
142,1,2021,2018,6.0,1
142,62,2021,2019,0.0,0
142,76,2021,2021,4.0,1
142,2,2021,2019,5.0,1
142,3,2021,2019,5.0,1
142,77,2021,2021,4.0,1
142,20,2021,2021,0.0,0
142,7,2021,2019,0.0,0
143,62,2021,2019,0.0,0
143,2,2021,2019,6.0,1
143,77,2021,2021,4.0,1
143,20,2021,2021,1.0,0
143,7,2021,2019,0.0,0
144,10,2019,2009,0.0,0
144,1,2019,2018,2.0,1
144,45,2019,2018,1.0,0
144,12,2019,2009,3.0,1
144,46,2019,2015,0.0,0
144,47,2019,2018,0.0,0
144,4,2019,2017,2.0,1
144,25,2019,2015,1.0,0
144,48,2019,2017,1.0,0
144,5,2019,2017,1.0,0
145,10,2019,2009,0.0,0
145,1,2019,2018,1.0,0
145,45,2019,2018,1.0,0
145,12,2019,2009,3.0,1
145,46,2019,2015,0.0,0
145,47,2019,2018,0.0,0
145,4,2019,2017,1.0,0
145,25,2019,2015,0.0,0
145,48,2019,2017,0.0,0
145,5,2019,2017,0.0,0
146,10,2019,2009,0.0,0
146,1,2019,2018,2.0,1
146,45,2019,2018,2.0,1
146,12,2019,2009,4.0,1
146,46,2019,2015,1.0,0
146,47,2019,2018,1.0,0
146,4,2019,2017,2.0,1
146,25,2019,2015,1.0,0
146,48,2019,2017,1.0,0
146,5,2019,2017,1.0,0
147,62,2021,2019,1.0,0
147,76,2021,2021,5.0,1
147,2,2021,2019,5.5,1
147,77,2021,2021,4.0,1
147,20,2021,2021,1.0,0
147,7,2021,2019,0.0,0
148,69,2010,2009,0.0,0
148,10,2010,2009,0.0,0
148,11,2010,2010,2.0,1
148,70,2010,2009,0.0,0
148,149,2010,2010,2.0,1
148,12,2010,2009,0.0,0
150,10,2019,2009,0.0,0
150,1,2019,2018,1.0,0
150,45,2019,2018,0.0,0
150,12,2019,2009,2.0,1
150,46,2019,2015,1.0,0
150,47,2019,2018,0.0,0
150,4,2019,2017,1.0,0
150,25,2019,2015,3.0,1
150,48,2019,2017,3.0,1
150,5,2019,2017,1.0,0
151,10,2019,2009,1.0,0
151,1,2019,2018,2.0,1
151,45,2019,2018,2.0,1
151,12,2019,2009,3.0,1
151,46,2019,2015,3.0,1
151,47,2019,2018,0.0,0
151,4,2019,2017,3.0,1
151,25,2019,2015,4.0,1
151,48,2019,2017,4.0,1
151,5,2019,2017,2.0,1
152,10,2019,2009,1.0,0
152,1,2019,2018,1.0,0
152,45,2019,2018,0.0,0
152,12,2019,2009,2.0,1
152,46,2019,2015,2.0,1
152,47,2019,2018,0.0,0
152,4,2019,2017,1.0,0
152,25,2019,2015,3.0,1
152,48,2019,2017,3.0,1
152,5,2019,2017,1.0,0
153,10,2019,2009,1.0,0
153,1,2019,2018,2.0,1
153,45,2019,2018,2.0,1
153,12,2019,2009,3.0,1
153,46,2019,2015,2.0,1
153,47,2019,2018,0.0,0
153,4,2019,2017,2.0,1
153,25,2019,2015,4.0,1
153,48,2019,2017,4.0,1
153,5,2019,2017,2.0,1
154,10,2019,2009,1.0,0
154,1,2019,2018,2.0,1
154,45,2019,2018,1.0,0
154,12,2019,2009,3.0,1
154,46,2019,2015,2.0,1
154,47,2019,2018,0.0,0
154,4,2019,2017,2.0,1
154,25,2019,2015,3.0,1
154,48,2019,2017,5.0,1
154,5,2019,2017,2.0,1
155,10,2019,2009,1.0,0
155,1,2019,2018,2.0,1
155,45,2019,2018,1.0,0
155,12,2019,2009,2.0,1
155,46,2019,2015,2.0,1
155,47,2019,2018,0.0,0
155,4,2019,2017,1.0,0
155,25,2019,2015,3.0,1
155,48,2019,2017,3.0,1
155,5,2019,2017,2.0,1
156,10,2017,2009,0.0,0
156,16,2017,2012,0.0,0
156,24,2017,2015,1.0,0
156,12,2017,2009,2.0,1
156,46,2017,2015,1.0,0
156,4,2017,2017,0.0,0
156,25,2017,2015,0.0,0
156,26,2017,2013,0.0,0
156,14,2017,2011,1.0,0
157,10,2017,2009,0.0,0
157,16,2017,2012,0.0,0
157,24,2017,2015,1.0,0
157,12,2017,2009,2.0,1
