at_index,sr_index,max_year,min_year,distance,class
46,54,2023,2022,2.0,1
55,40,2011,2007,5.0,1
55,41,2011,2011,0.0,0
55,16,2011,2010,4.0,1
55,42,2011,2010,2.0,1
55,17,2011,2009,3.0,1
55,18,2011,2011,1.0,0
55,20,2011,2009,5.0,1
55,43,2011,2009,5.0,1
56,4,2019,2018,0.0,0
56,5,2019,2019,4.0,1
56,6,2019,2014,2.0,1
56,7,2019,2017,1.5,0
56,8,2019,2016,2.0,1
56,57,2019,2019,4.0,1
58,59,2022,2020,3.0,1
58,2,2022,2020,3.0,1
58,48,2022,2022,3.0,1
58,49,2022,2021,3.0,1
58,51,2022,2021,1.5,0
58,60,2022,2022,4.0,1
58,52,2022,2022,3.0,1
58,53,2022,2021,1.0,0
58,54,2022,2022,0.0,0
61,29,2013,2013,2.0,1
61,30,2013,2013,3.0,1
61,16,2013,2010,4.0,1
61,17,2013,2009,5.0,1
61,32,2013,2013,1.0,0
61,33,2013,2013,1.0,0
61,18,2013,2011,1.0,0
61,19,2013,2012,3.0,1
61,21,2013,2011,0.0,0
62,59,2023,2020,2.0,1
62,2,2023,2020,1.0,0
62,48,2023,2022,1.0,0
62,49,2023,2021,0.0,0
62,50,2023,2022,2.0,1
62,51,2023,2021,0.0,0
62,60,2023,2022,1.0,0
62,52,2023,2022,1.0,0
62,53,2023,2021,1.0,0
62,54,2023,2022,1.0,0
63,1,2021,2020,2.0,1
63,59,2021,2020,5.0,1
63,2,2021,2020,5.0,1
63,49,2021,2021,2.0,1
63,3,2021,2019,3.0,1
63,53,2021,2021,1.0,0
64,1,2021,2020,1.0,0
64,59,2021,2020,5.0,1
64,2,2021,2020,4.0,1
64,49,2021,2021,1.0,0
64,3,2021,2019,2.0,1
64,53,2021,2021,0.0,0
65,1,2021,2020,2.0,1
65,59,2021,2020,4.0,1
65,2,2021,2020,6.0,1
65,49,2021,2021,2.0,1
65,3,2021,2019,3.0,1
65,7,2021,2017,4.0,1
65,53,2021,2021,1.0,0
66,10,2017,2017,1.0,0
66,6,2017,2014,1.0,0
66,8,2017,2016,3.0,1
66,67,2017,2014,2.0,1
68,69,2016,2016,1.0,0
68,30,2016,2013,5.0,1
68,70,2016,2014,2.0,1
68,6,2016,2014,1.0,0
68,67,2016,2014,0.5,0
68,71,2016,2013,3.0,1
68,19,2016,2012,7.0,1
72,14,2013,2011,1.0,0
72,15,2013,2012,4.0,1
72,16,2013,2010,4.0,1
72,18,2013,2011,2.0,1
72,19,2013,2012,4.0,1
72,20,2013,2009,6.0,1
72,21,2013,2011,3.5,1
73,74,2010,2009,0.0,0
73,75,2010,2009,0.0,0
73,17,2010,2009,1.0,0
73,76,2010,2010,1.0,0
73,77,2010,2007,4.0,1
73,20,2010,2009,6.0,1
73,43,2010,2009,5.0,1
73,78,2010,2009,3.0,1
79,1,2021,2020,2.0,1
79,59,2021,2020,4.333333333333333,1
79,2,2021,2020,5.0,1
79,49,2021,2021,2.0,1
79,3,2021,2019,3.3333333333333335,1
79,5,2021,2019,4.0,1
79,7,2021,2017,4.0,1
79,53,2021,2021,2.6666666666666665,1
80,30,2015,2013,5.0,1
80,70,2015,2014,1.5,0
80,6,2015,2014,0.0,0
80,67,2015,2014,3.0,1
80,71,2015,2013,3.5,1
81,81,2010,2010,0.0,0
81,40,2010,2007,5.0,1
81,82,2010,2010,1.0,0
81,16,2010,2010,2.0,1
81,42,2010,2010,0.0,0
81,17,2010,2009,2.0,1
81,20,2010,2009,3.0,1
81,43,2010,2009,2.0,1
81,78,2010,2009,0.0,0
81,83,2010,2005,2.0,1
84,59,2023,2020,4.0,1
84,2,2023,2020,1.0,0
84,48,2023,2022,1.0,0
84,49,2023,2021,0.0,0
84,50,2023,2022,2.0,1
84,51,2023,2021,0.0,0
84,60,2023,2022,1.0,0
84,52,2023,2022,1.0,0
84,53,2023,2021,1.0,0
84,54,2023,2022,1.0,0
85,59,2023,2020,3.0,1
85,2,2023,2020,2.0,1
85,48,2023,2022,3.0,1
85,49,2023,2021,1.0,0
85,50,2023,2022,1.0,0
85,51,2023,2021,2.5,1
85,60,2023,2022,2.0,1
85,52,2023,2022,3.0,1
85,53,2023,2021,1.0,0
85,54,2023,2022,2.0,1
86,59,2023,2020,4.0,1
86,2,2023,2020,1.0,0
86,48,2023,2022,0.0,0
86,49,2023,2021,0.0,0
86,50,2023,2022,0.0,0
86,51,2023,2021,1.0,0
86,60,2023,2022,0.0,0
86,52,2023,2022,0.0,0
86,53,2023,2021,0.0,0
86,54,2023,2022,2.0,1
87,59,2023,2020,4.0,1
87,2,2023,2020,2.0,1
87,48,2023,2022,0.0,0
87,49,2023,2021,0.0,0
87,50,2023,2022,0.0,0
87,51,2023,2021,1.5,0
87,60,2023,2022,1.0,0
87,52,2023,2022,0.0,0
87,53,2023,2021,1.0,0
87,54,2023,2022,3.0,1
88,59,2023,2020,3.0,1
88,2,2023,2020,2.0,1
88,48,2023,2022,3.0,1
88,49,2023,2021,2.0,1
88,50,2023,2022,2.0,1
88,51,2023,2021,2.5,1
88,60,2023,2022,4.0,1
88,52,2023,2022,2.0,1
88,53,2023,2021,1.0,0
88,54,2023,2022,0.0,0
89,59,2023,2020,4.0,1
89,2,2023,2020,3.0,1
89,48,2023,2022,1.0,0
89,49,2023,2021,2.0,1
89,50,2023,2022,2.0,1
89,51,2023,2021,1.5,0
89,60,2023,2022,1.0,0
89,52,2023,2022,1.0,0
89,53,2023,2021,2.0,1
89,54,2023,2022,2.0,1
90,59,2023,2020,5.0,1
90,2,2023,2020,3.0,1
90,48,2023,2022,1.0,0
90,49,2023,2021,2.0,1
90,50,2023,2022,2.0,1
90,51,2023,2021,2.0,1
90,60,2023,2022,2.0,1
90,52,2023,2022,0.0,0
90,53,2023,2021,2.0,1
90,54,2023,2022,2.0,1
91,59,2023,2020,3.0,1
91,2,2023,2020,2.0,1
91,48,2023,2022,3.0,1
91,49,2023,2021,2.0,1
91,50,2023,2022,2.0,1
91,51,2023,2021,1.0,0
91,60,2023,2022,3.0,1
91,52,2023,2022,1.0,0
91,53,2023,2021,0.0,0
91,54,2023,2022,0.0,0
92,59,2023,2020,5.0,1
92,2,2023,2020,3.0,1
92,48,2023,2022,1.0,0
92,49,2023,2021,2.0,1
92,50,2023,2022,2.0,1
92,51,2023,2021,2.0,1
92,60,2023,2022,2.0,1
92,52,2023,2022,0.0,0
92,53,2023,2021,2.0,1
92,54,2023,2022,2.0,1
93,59,2023,2020,5.0,1
93,2,2023,2020,3.0,1
93,48,2023,2022,0.0,0
93,49,2023,2021,1.0,0
93,50,2023,2022,1.0,0
93,51,2023,2021,1.0,0
93,60,2023,2022,1.0,0
93,52,2023,2022,0.0,0
93,53,2023,2021,1.0,0
93,54,2023,2022,1.0,0
94,95,2023,2023,0.0,0
94,23,2023,2023,1.0,0
94,24,2023,2022,3.0,1
94,25,2023,2023,1.0,0
94,96,2023,2023,1.5,0
94,26,2024,2023,3.0,1
94,27,2023,2023,3.0,1
97,95,2023,2023,0.0,0
97,23,2023,2023,1.0,0
97,24,2023,2022,2.0,1
97,25,2023,2023,1.0,0
97,96,2023,2023,1.5,0
97,26,2024,2023,3.0,1
97,27,2023,2023,2.0,1
98,95,2024,2023,0.0,0
98,23,2024,2023,1.0,0
98,24,2024,2022,2.0,1
98,25,2024,2023,1.0,0
98,96,2024,2023,0.5,0
98,26,2024,2024,3.0,1
98,27,2024,2023,3.0,1
99,95,2024,2023,0.0,0
99,23,2024,2023,0.0,0
99,24,2024,2022,1.0,0
99,25,2024,2023,0.0,0
99,96,2024,2023,0.0,0
99,26,2024,2024,2.0,1
99,27,2024,2023,2.0,1
100,95,2024,2023,0.0,0
100,23,2024,2023,2.0,1
100,24,2024,2022,3.0,1
100,25,2024,2023,2.0,1
100,96,2024,2023,1.5,0
100,26,2024,2024,3.0,1
100,27,2024,2023,4.0,1
101,95,2024,2023,0.0,0
101,23,2024,2023,1.0,0
101,24,2024,2022,3.0,1
101,25,2024,2023,1.0,0
101,96,2024,2023,1.5,0
101,26,2024,2024,3.0,1
101,27,2024,2023,3.0,1
102,95,2024,2023,0.0,0
102,23,2024,2023,1.0,0
102,24,2024,2022,3.0,1
102,25,2024,2023,1.0,0
102,96,2024,2023,1.5,0
102,26,2024,2024,3.0,1
102,27,2024,2023,3.0,1
103,23,2024,2023,0.0,0
103,24,2024,2022,2.0,1
103,25,2024,2023,2.0,1
103,26,2024,2024,4.0,1
103,27,2024,2023,3.0,1
104,95,2024,2023,0.0,0
104,23,2024,2023,1.0,0
104,24,2024,2022,2.0,1
104,25,2024,2023,0.0,0
104,96,2024,2023,0.5,0
104,26,2024,2024,2.0,1
104,27,2024,2023,3.0,1
105,95,2024,2023,0.0,0
105,23,2024,2023,1.0,0
105,24,2024,2022,3.0,1
105,25,2024,2023,1.0,0
105,96,2024,2023,1.5,0
105,26,2024,2024,3.0,1
105,27,2024,2023,3.0,1
106,95,2024,2023,0.0,0
106,23,2024,2023,1.0,0
106,24,2024,2022,2.0,1
106,25,2024,2023,1.0,0
106,96,2024,2023,0.5,0
106,26,2024,2024,3.0,1
106,27,2024,2023,3.0,1
107,95,2024,2023,0.0,0
107,23,2024,2023,1.0,0
107,24,2024,2022,2.0,1
107,25,2024,2023,1.0,0
107,96,2024,2023,0.5,0
107,26,2024,2024,3.0,1
107,27,2024,2023,3.0,1
108,95,2024,2023,0.0,0
108,23,2024,2023,1.0,0
108,24,2024,2022,2.0,1
108,25,2024,2023,0.0,0
108,96,2024,2023,0.5,0
108,26,2024,2024,3.0,1
108,27,2024,2023,2.0,1
109,95,2024,2023,0.0,0
109,23,2024,2023,1.0,0
109,24,2024,2022,2.0,1
109,25,2024,2023,1.0,0
109,96,2024,2023,1.0,0
109,26,2024,2024,3.0,1
109,27,2024,2023,3.0,1
110,23,2024,2023,0.0,0
110,24,2024,2022,0.0,0
110,25,2024,2023,0.0,0
110,26,2024,2024,2.0,1
110,27,2024,2023,0.0,0
111,23,2024,2023,0.0,0
111,24,2024,2022,1.0,0
111,25,2024,2023,2.0,1
111,26,2024,2024,3.0,1
111,27,2024,2023,1.0,0
112,23,2024,2023,0.0,0
112,24,2024,2022,0.0,0
112,25,2024,2023,1.0,0
112,26,2024,2024,2.0,1
112,27,2024,2023,1.0,0
113,23,2024,2023,0.0,0
113,24,2024,2022,1.0,0
113,25,2024,2023,1.0,0
113,26,2024,2024,3.0,1
113,27,2024,2023,0.0,0
114,23,2024,2023,0.0,0
114,24,2024,2022,1.0,0
114,25,2024,2023,1.0,0
114,26,2024,2024,2.0,1
114,27,2024,2023,0.0,0
115,23,2024,2023,0.0,0
115,24,2024,2022,0.0,0
115,25,2024,2023,1.0,0
115,26,2024,2024,2.0,1
115,27,2024,2023,0.0,0
116,23,2024,2023,0.0,0
116,24,2024,2022,2.0,1
116,25,2024,2023,1.0,0
116,26,2024,2024,3.0,1
116,27,2024,2023,1.0,0
117,23,2024,2023,0.0,0
117,24,2024,2022,1.0,0
117,25,2024,2023,0.0,0
117,26,2024,2024,2.0,1
117,27,2024,2023,0.0,0
118,23,2024,2023,0.0,0
118,24,2024,2022,1.0,0
118,25,2024,2023,0.0,0
118,26,2024,2024,2.0,1
118,27,2024,2023,0.0,0
119,23,2024,2023,0.0,0
119,24,2024,2022,2.0,1
119,25,2024,2023,1.0,0
119,26,2024,2024,3.0,1
119,27,2024,2023,0.0,0
120,23,2024,2023,0.0,0
120,24,2024,2022,1.0,0
120,25,2024,2023,0.0,0
120,26,2024,2024,2.0,1
120,27,2024,2023,0.0,0
121,23,2024,2023,0.0,0
121,24,2024,2022,1.0,0
121,25,2024,2023,0.0,0
121,26,2024,2024,2.0,1
121,27,2024,2023,0.0,0
122,23,2024,2023,0.0,0
122,24,2024,2022,3.0,1
122,25,2024,2023,2.0,1
122,26,2024,2024,4.0,1
122,27,2024,2023,3.0,1
123,23,2024,2023,0.0,0
123,24,2024,2022,2.0,1
123,25,2024,2023,1.0,0
123,26,2024,2024,4.0,1
123,27,2024,2023,3.0,1
124,23,2024,2023,0.0,0
124,24,2024,2022,3.0,1
124,25,2024,2023,2.0,1
124,26,2024,2024,4.0,1
124,27,2024,2023,3.0,1
125,23,2024,2023,0.0,0
125,24,2024,2022,2.0,1
125,25,2024,2023,1.0,0
125,26,2024,2024,3.0,1
125,27,2024,2023,1.0,0
126,1,2021,2020,1.0,0
126,59,2021,2020,2.0,1
126,2,2021,2020,2.0,1
126,49,2021,2021,0.0,0
126,3,2021,2019,1.0,0
126,127,2021,2021,0.0,0
126,7,2021,2017,2.0,1
126,53,2021,2021,0.0,0
128,30,2014,2013,4.0,1
128,129,2014,2014,1.0,0
128,17,2014,2009,3.0,1
128,32,2014,2013,2.0,1
128,130,2014,2013,2.0,1
128,67,2014,2014,1.0,0
128,71,2014,2013,2.0,1
128,19,2014,2012,3.0,1
128,21,2014,2011,1.0,0
131,30,2014,2013,3.0,1
131,129,2014,2014,0.0,0
131,17,2014,2009,2.0,1
131,32,2014,2013,1.0,0
131,130,2014,2013,2.0,1
131,67,2014,2014,0.0,0
131,71,2014,2013,1.5,0
131,19,2014,2012,3.0,1
131,21,2014,2011,1.0,0
132,1,2021,2020,1.0,0
132,59,2021,2020,3.0,1
132,2,2021,2020,2.0,1
132,49,2021,2021,1.0,0
132,3,2021,2019,1.0,0
132,127,2021,2021,0.0,0
132,7,2021,2017,2.0,1
132,53,2021,2021,0.0,0
133,1,2021,2020,1.0,0
133,59,2021,2020,4.0,1
133,2,2021,2020,3.0,1
133,49,2021,2021,1.0,0
133,3,2021,2019,2.0,1
133,127,2021,2021,0.0,0
133,7,2021,2017,3.0,1
133,53,2021,2021,0.0,0
134,1,2021,2020,1.0,0
134,59,2021,2020,3.0,1
134,2,2021,2020,2.0,1
134,49,2021,2021,1.0,0
134,3,2021,2019,2.0,1
134,127,2021,2021,0.0,0
134,7,2021,2017,3.0,1
134,53,2021,2021,0.0,0
135,1,2021,2020,3.0,1
135,59,2021,2020,4.0,1
135,2,2021,2020,4.0,1
135,49,2021,2021,2.0,1
135,127,2021,2021,1.0,0
135,53,2021,2021,2.0,1
136,1,2021,2020,1.0,0
136,59,2021,2020,3.0,1
136,2,2021,2020,2.0,1
136,49,2021,2021,1.0,0
136,3,2021,2019,2.0,1
136,127,2021,2021,0.0,0
136,7,2021,2017,3.0,1
136,53,2021,2021,0.0,0
137,1,2021,2020,2.0,1
137,59,2021,2020,4.0,1
137,2,2021,2020,4.0,1
137,49,2021,2021,2.0,1
137,3,2021,2019,3.0,1
137,127,2021,2021,0.0,0
137,53,2021,2021,1.0,0
138,1,2021,2020,2.0,1
138,59,2021,2020,4.0,1
138,2,2021,2020,5.0,1
138,49,2021,2021,2.0,1
138,3,2021,2019,3.0,1
138,127,2021,2021,1.0,0
138,53,2021,2021,1.0,0
139,1,2021,2020,1.0,0
139,59,2021,2020,3.0,1
139,2,2021,2020,2.0,1
139,49,2021,2021,1.0,0
139,3,2021,2019,1.0,0
139,127,2021,2021,0.0,0
139,7,2021,2017,2.0,1
139,53,2021,2021,0.0,0
140,1,2021,2020,2.0,1
140,59,2021,2020,4.0,1
140,2,2021,2020,5.0,1
140,49,2021,2021,2.0,1
140,3,2021,2019,3.0,1
140,127,2021,2021,1.0,0
140,53,2021,2021,1.0,0
141,40,2012,2007,5.0,1
141,41,2012,2011,0.0,0
141,16,2012,2010,3.0,1
141,42,2012,2010,2.0,1
141,17,2012,2009,3.0,1
141,18,2012,2011,0.0,0
141,20,2012,2009,4.0,1
141,43,2012,2009,5.0,1
142,48,2023,2022,3.0,1
142,49,2023,2021,2.0,1
142,24,2023,2022,3.0,1
142,53,2023,2021,2.0,1
142,143,2023,2022,3.0,1
142,27,2023,2023,2.0,1
142,144,2023,2023,2.0,1
142,54,2023,2022,2.0,1
145,48,2023,2022,2.0,1
145,49,2023,2021,0.0,0
145,24,2023,2022,2.0,1
145,53,2023,2021,1.0,0
145,143,2023,2022,1.0,0
145,27,2023,2023,1.0,0
145,144,2023,2023,1.0,0
145,54,2023,2022,1.0,0
146,48,2023,2022,2.0,1
146,49,2023,2021,1.0,0
146,24,2023,2022,1.0,0
146,53,2023,2021,2.0,1
146,143,2023,2022,2.0,1
146,54,2023,2022,1.0,0
147,48,2023,2022,3.0,1
147,49,2023,2021,1.0,0
147,24,2023,2022,2.0,1
147,53,2023,2021,1.0,0
147,143,2023,2022,2.0,1
147,27,2023,2023,1.0,0
147,144,2023,2023,2.0,1
147,54,2023,2022,2.0,1
148,29,2013,2013,2.0,1
148,30,2013,2013,4.0,1
148,16,2013,2010,4.0,1
148,17,2013,2009,4.0,1
148,32,2013,2013,1.0,0
148,33,2013,2013,2.0,1
148,18,2013,2011,1.0,0
148,19,2013,2012,2.0,1
148,21,2013,2011,0.0,0
149,150,2006,2004,6.0,1
149,151,2006,2005,6.0,1
149,152,2006,2005,2.0,1
149,153,2006,2006,5.0,1
149,154,2006,2006,5.0,1
149,83,2006,2005,5.0,1
155,41,2011,2011,1.0,0
155,16,2011,2010,3.0,1
155,42,2011,2010,3.0,1
155,17,2011,2009,3.0,1
155,18,2011,2011,1.0,0
155,20,2011,2009,4.0,1
155,43,2011,2009,5.0,1
156,41,2011,2011,2.0,1
156,16,2011,2010,4.0,1
156,42,2011,2010,4.0,1
156,17,2011,2009,4.0,1
156,18,2011,2011,2.0,1
156,20,2011,2009,5.0,1
156,43,2011,2009,6.0,1
157,41,2011,2011,1.0,0
157,16,2011,2010,3.0,1
157,42,2011,2010,3.0,1
157,17,2011,2009,3.0,1
157,18,2011,2011,0.0,0
157,20,2011,2009,4.0,1
157,43,2011,2009,5.0,1
158,150,2006,2004,4.0,1
158,151,2006,2005,3.0,1
158,152,2006,2005,2.0,1
158,159,2006,2006,3.0,1
158,83,2006,2005,4.0,1
160,40,2009,2007,0.0,0
160,161,2009,2008,2.0,1
160,77,2009,2007,0.0,0
160,83,2009,2005,1.0,0
162,40,2009,2007,6.0,1
162,161,2009,2008,6.0,1
162,77,2009,2007,6.0,1
163,41,2011,2011,1.0,0
163,16,2011,2010,3.0,1
163,42,2011,2010,3.0,1
163,17,2011,2009,3.0,1
163,18,2011,2011,0.0,0
163,20,2011,2009,4.0,1
163,43,2011,2009,5.0,1
164,40,2009,2007,2.0,1
164,165,2009,2008,2.0,1
164,166,2009,2009,0.0,0
164,74,2009,2009,0.0,0
164,17,2009,2009,0.0,0
164,77,2009,2007,4.0,1
164,78,2009,2009,0.0,0
164,83,2009,2005,4.0,1
167,30,2014,2013,5.0,1
167,6,2014,2014,1.0,0
167,32,2014,2013,3.0,1
167,67,2014,2014,0.5,0
167,71,2014,2013,1.5,0
167,19,2014,2012,5.0,1
167,21,2014,2011,3.0,1
168,14,2012,2011,0.0,0
168,15,2012,2012,3.5,1
168,16,2012,2010,4.0,1
168,17,2012,2009,4.5,1
168,18,2012,2011,0.0,0
168,19,2012,2012,3.0,1
168,20,2012,2009,5.5,1
168,21,2012,2011,2.75,1
169,14,2012,2011,0.0,0
169,15,2012,2012,2.0,1
169,16,2012,2010,3.0,1
169,17,2012,2009,4.0,1
169,18,2012,2011,0.0,0
169,19,2012,2012,3.0,1
169,20,2012,2009,5.0,1
169,21,2012,2011,2.5,1
170,4,2020,2018,1.0,0
170,5,2020,2019,1.75,0
170,6,2020,2014,2.0,1
170,7,2020,2017,4.0,1
170,8,2020,2016,1.0,0
170,57,2020,2019,5.0,1
171,14,2013,2011,0.0,0
171,15,2013,2012,5.0,1
171,16,2013,2010,5.0,1
171,18,2013,2011,1.0,0
171,19,2013,2012,3.0,1
171,20,2013,2009,7.0,1
171,21,2013,2011,3.5,1
172,14,2013,2011,0.0,0
172,15,2013,2012,5.0,1
172,16,2013,2010,4.0,1
172,18,2013,2011,2.0,1
172,19,2013,2012,3.0,1
172,20,2013,2009,6.0,1
172,21,2013,2011,3.0,1
173,14,2013,2011,0.0,0
173,15,2013,2012,3.0,1
173,16,2013,2010,4.0,1
173,17,2013,2009,4.0,1
173,18,2013,2011,1.0,0
173,19,2013,2012,3.0,1
173,20,2013,2009,6.0,1
173,21,2013,2011,3.0,1
29,29,2013,2013,0.0,0
29,14,2013,2011,0.3333333333333333,0
29,15,2013,2012,5.0,1
29,30,2013,2013,0.375,0
29,16,2013,2010,0.8,0
29,31,2013,2012,0.0,0
29,129,2014,2013,1.0,0
29,17,2013,2009,0.6666666666666666,0
29,32,2013,2013,0.041666666666666664,0
29,33,2013,2013,0.0,0
29,130,2013,2013,1.2,0
29,174,2013,2013,0.2,0
29,18,2013,2011,0.0,0
29,67,2014,2013,0.3333333333333333,0
29,19,2013,2012,0.24,0
29,20,2013,2009,6.0,1
29,21,2013,2011,0.16,0
175,48,2023,2022,2.0,1
175,49,2023,2021,1.0,0
175,24,2023,2022,1.0,0
175,25,2023,2023,0.0,0
175,53,2023,2021,1.0,0
175,143,2023,2022,2.0,1
175,27,2023,2023,1.0,0
175,54,2023,2022,1.0,0
176,48,2023,2022,1.0,0
176,49,2023,2021,1.0,0
176,24,2023,2022,0.0,0
176,25,2023,2023,1.0,0
176,53,2023,2021,1.0,0
176,143,2023,2022,2.0,1
176,27,2023,2023,0.0,0
176,54,2023,2022,1.0,0
177,48,2023,2022,2.0,1
177,49,2023,2021,1.0,0
177,24,2023,2022,2.0,1
177,25,2023,2023,0.0,0
177,53,2023,2021,1.0,0
177,143,2023,2022,2.0,1
177,27,2023,2023,2.0,1
177,54,2023,2022,1.0,0
178,48,2023,2022,2.0,1
178,49,2023,2021,1.0,0
178,24,2023,2022,2.0,1
178,25,2023,2023,0.0,0
178,53,2023,2021,1.0,0
178,143,2023,2022,2.0,1
178,27,2023,2023,2.0,1
178,54,2023,2022,2.0,1
179,48,2023,2022,2.0,1
179,49,2023,2021,1.0,0
179,24,2023,2022,2.0,1
179,25,2023,2023,1.0,0
179,53,2023,2021,1.0,0
179,143,2023,2022,2.0,1
179,27,2023,2023,1.0,0
179,54,2023,2022,2.0,1
180,47,2023,2022,5.0,1
180,48,2023,2022,3.0,1
180,49,2023,2021,1.0,0
180,24,2023,2022,1.5,0
180,181,2023,2023,3.0,1
180,53,2023,2021,0.0,0
180,143,2023,2022,2.0,1
180,54,2023,2022,1.0,0
182,183,2024,2023,0.0,0
182,95,2024,2023,0.0,0
182,23,2024,2023,0.0,0
182,24,2024,2022,2.0,1
182,25,2024,2023,0.0,0
182,96,2024,2023,0.0,0
182,26,2024,2024,3.0,1
182,27,2024,2023,1.0,0
184,30,2015,2013,4.0,1
184,70,2015,2014,1.0,0
184,6,2015,2014,1.0,0
184,185,2015,2014,0.0,0
184,17,2015,2009,3.0,1
184,32,2015,2013,1.0,0
184,67,2015,2014,0.5,0
184,71,2015,2013,1.5,0
184,19,2015,2012,3.0,1
186,1,2022,2020,2.0,1
186,59,2022,2020,3.0,1
186,2,2022,2020,4.0,1
186,49,2022,2021,1.0,0
186,3,2022,2019,3.0,1
186,127,2022,2021,1.0,0
186,7,2022,2017,2.0,1
186,53,2022,2021,0.0,0
187,30,2016,2013,4.0,1
187,70,2016,2014,1.0,0
187,6,2016,2014,0.0,0
187,32,2016,2013,4.0,1
187,67,2016,2014,2.0,1
187,71,2016,2013,2.5,1
187,19,2016,2012,6.0,1
188,14,2012,2011,1.0,0
188,41,2012,2011,1.0,0
188,16,2012,2010,4.0,1
188,17,2012,2009,4.0,1
188,18,2012,2011,0.0,0
188,20,2012,2009,6.0,1
188,21,2012,2011,2.5,1
189,95,2024,2023,0.0,0
189,23,2024,2023,2.0,1
189,24,2024,2022,1.0,0
189,25,2024,2023,2.0,1
189,96,2024,2023,1.0,0
189,26,2024,2024,5.0,1
189,27,2024,2023,1.0,0
190,95,2024,2023,0.0,0
190,23,2024,2023,1.0,0
190,24,2024,2022,2.0,1
190,25,2024,2023,0.0,0
190,96,2024,2023,0.0,0
190,26,2024,2024,3.0,1
190,27,2024,2023,3.0,1
191,95,2024,2023,0.0,0
191,23,2024,2023,1.0,0
191,24,2024,2022,2.0,1
191,25,2024,2023,1.0,0
191,96,2024,2023,0.0,0
191,26,2024,2024,4.0,1
191,27,2024,2023,3.0,1
192,14,2013,2011,1.0,0
