at_index,sr_index,max_year,min_year,distance,class
42,68,2022,2019,1.5821067811865477,0
42,69,2022,2019,1.6899494936611665,0
42,24,2019,2018,11.313708498984761,1
42,25,2019,2017,31.31370849898476,1
42,70,2021,2019,1.0,0
42,32,2019,2017,31.31370849898476,1
42,47,2021,2019,1.3264629366058303,0
42,50,2019,2019,1.2132087232451612,0
42,71,2022,2019,1.837468433538229,0
11,11,2013,2013,1.0,0
11,17,2013,2012,1.4142135623730951,0
11,7,2013,2009,4.0,1
11,28,2013,2013,1.4142135623730951,0
11,29,2013,2011,2.0,0
11,30,2013,2011,2.0,0
52,52,2007,2007,1.0,0
52,53,2007,2006,1.4142135623730951,0
52,57,2007,2006,2.2761423749153966,0
52,59,2007,2007,5.104569499661587,1
52,38,2007,1999,9.65685424949238,1
52,60,2007,2006,2.8284271247461903,0
52,61,2008,2007,1.0,0
52,62,2008,2007,1.0606601717798214,0
52,63,2007,2005,18.209138999323173,1
72,72,2005,2005,1.0,0
72,40,2005,2002,1.4142135623730951,0
72,53,2006,2005,3.2189514164974597,0
72,73,2006,2005,6.666666666666667,1
72,65,2005,2004,1.0,0
72,57,2006,2005,16.0,1
72,66,2005,2004,1.4142135623730951,0
72,38,2005,1999,1.5606601717798214,0
72,60,2006,2005,5.885618083164126,1
72,74,2007,2005,2.8284271247461903,0
72,63,2005,2005,1.4571067811865475,0
40,40,2002,2002,1.0,0
40,65,2004,2002,1.6035533905932737,0
40,41,2003,2002,2.0,0
40,37,2002,2000,2.0,0
40,66,2004,2002,2.414213562373095,0
40,38,2002,1999,1.345177968644246,0
40,63,2005,2002,2.2761423749153966,0
3,3,2009,2009,1.0,0
3,4,2010,2009,0.7071067811865476,0
3,5,2010,2009,1.4142135623730951,0
3,6,2010,2009,1.1696278254943948,0
3,7,2009,2009,3.238015069303439,0
3,8,2009,2009,0.5,0
3,9,2009,1976,3.8047378541243653,0
4,4,2010,2010,1.0,0
4,6,2010,2010,1.4142135623730951,0
4,7,2010,2009,5.656854249492381,1
53,53,2006,2006,1.0,0
53,73,2006,2006,0.9428090415820635,0
53,57,2006,2006,1.565685424949238,0
53,59,2007,2006,5.656854249492381,1
53,38,2006,1999,7.725483399593903,1
53,60,2006,2006,1.0242640687119287,0
53,62,2008,2006,1.4142135623730951,0
53,63,2006,2005,11.862741699796953,1
73,73,2006,2006,1.0,0
73,57,2006,2006,1.10947570824873,0
73,38,2006,1999,4.82842712474619,1
73,60,2006,2006,1.3333333333333333,0
73,63,2006,2005,8.323520916159048,1
43,43,2021,2021,1.0,0
43,13,2021,2019,1.131933051770805,0
43,44,2021,2019,1.2680543520114207,0
43,45,2021,2021,3.5764965641708946,0
43,46,2021,2021,1.4142135623730951,0
43,25,2021,2017,1.8499639240436905,0
43,32,2021,2017,2.034662955302755,0
43,47,2021,2021,32.83452377915607,1
43,50,2021,2019,20.278533219782016,1
43,71,2022,2021,26.376450198781715,1
12,12,2019,2019,1.0,0
12,15,2019,2019,16.0,1
12,19,2019,2018,1.4142135623730951,0
12,7,2019,2009,8.0,1
12,22,2019,2015,0.7071067811865476,0
12,24,2019,2018,1.0,0
12,25,2019,2017,1.0,0
12,27,2019,2015,1.4142135623730951,0
12,31,2019,2017,1.4142135623730951,0
12,32,2019,2017,2.0,0
12,33,2019,2019,1.4142135623730951,0
13,13,2019,2019,1.0,0
13,19,2019,2018,1.3313708498984762,0
13,44,2019,2019,0.9929527411045893,0
13,45,2021,2019,2.9220123294300864,0
13,22,2019,2015,1.2588834764831844,0
13,46,2021,2019,4.483757210636101,1
13,68,2022,2019,36.418277998646346,1
13,69,2022,2019,22.627416997969522,1
13,24,2019,2018,1.4571067811865475,0
13,25,2019,2017,1.3799840929546887,0
13,70,2021,2019,32.0,1
13,32,2019,2017,1.847570946343968,0
13,47,2021,2019,30.45057145714486,1
13,48,2020,2019,6.414213562373095,1
13,49,2020,2019,1.2071067811865475,0
13,50,2019,2019,17.250763262516692,1
13,71,2022,2019,29.30331888080022,1
14,14,2011,2011,1.0,0
14,7,2011,2009,2.0,0
14,29,2011,2011,0.7071067811865476,0
14,67,2011,2011,0.7071067811865476,0
15,15,2019,2019,1.0,0
15,19,2019,2018,32.0,1
15,7,2019,2009,16.0,1
15,22,2019,2015,16.0,1
15,24,2019,2018,16.0,1
15,25,2019,2017,32.0,1
15,31,2019,2017,16.0,1
15,33,2019,2019,16.0,1
54,54,2008,2008,1.0,0
54,55,2008,2008,2.5522847498307937,0
54,56,2009,2008,3.0,0
54,57,2008,2006,2.5522847498307937,0
54,58,2009,2008,2.8284271247461903,0
54,59,2008,2007,2.0,0
54,38,2008,1999,11.313708498984761,1
54,60,2008,2006,3.60947570824873,0
54,61,2008,2008,7.21895141649746,1
55,55,2008,2008,1.0,0
55,56,2009,2008,4.242640687119286,1
55,57,2008,2006,1.0,0
55,58,2009,2008,4.242640687119286,1
55,59,2008,2007,6.0,1
55,60,2008,2006,2.8284271247461903,0
55,61,2008,2008,1.6666666666666667,0
56,56,2009,2009,1.0,0
56,57,2009,2006,2.8284271247461903,0
56,58,2009,2009,2.7071067811865475,0
56,59,2009,2007,5.656854249492381,1
56,60,2009,2006,5.656854249492381,1
56,61,2009,2008,2.8284271247461903,0
5,5,2010,2010,1.0,0
5,6,2010,2010,1.3106601717798214,0
5,7,2010,2009,2.414213562373095,0
6,6,2010,2010,1.0,0
6,7,2010,2009,1.9571067811865477,0
65,65,2004,2004,1.0,0
65,66,2004,2004,2.2071067811865475,0
65,38,2004,1999,1.176776695296637,0
65,63,2005,2004,2.2761423749153966,0
57,57,2006,2006,1.0,0
57,58,2009,2006,4.82842712474619,1
57,59,2007,2006,4.42842712474619,1
57,38,2006,1999,7.771236166328253,1
57,60,2006,2006,1.433277215179074,0
57,61,2008,2006,1.9142135623730951,0
57,62,2008,2006,1.2071067811865475,0
57,63,2006,2005,10.82842712474619,1
75,75,2019,2019,1.0,0
16,16,2017,2017,1.0,0
16,17,2017,2012,1.0,0
16,20,2017,2015,2.0,0
16,7,2017,2009,2.0,0
16,22,2017,2015,1.0,0
16,25,2017,2017,1.4142135623730951,0
16,26,2017,2017,1.4142135623730951,0
16,27,2017,2015,1.0,0
16,28,2017,2013,1.0,0
16,30,2017,2011,1.0,0
16,31,2017,2017,1.4142135623730951,0
16,32,2017,2017,1.4142135623730951,0
17,17,2012,2012,1.0,0
17,18,2016,2012,1.2071067811865475,0
17,19,2018,2012,1.4142135623730951,0
17,20,2015,2012,1.5964326350419131,0
17,7,2012,2009,4.885477035392278,1
17,21,2017,2012,1.4142135623730951,0
17,22,2015,2012,1.3194014719118574,0
17,23,2018,2012,1.2071067811865475,0
17,24,2018,2012,1.5118446353109125,0
17,25,2017,2012,1.5448001597951826,0
17,26,2017,2012,0.7071067811865476,0
17,27,2015,2012,1.241224938433213,0
17,28,2013,2012,1.5467667372276208,0
17,29,2012,2011,1.1730944857536216,0
17,30,2012,2011,1.2053980439533132,0
17,31,2017,2012,1.4411169508233617,0
17,32,2017,2012,1.7047138034868254,0
17,34,2015,2012,1.9142135623730951,0
18,18,2016,2016,1.0,0
18,20,2016,2015,0.8535533905932737,0
18,7,2016,2009,8.0,1
18,27,2016,2015,0.8535533905932737,0
18,28,2016,2013,0.8535533905932737,0
18,29,2016,2011,0.7071067811865476,0
18,30,2016,2011,0.8535533905932737,0
41,41,2003,2003,1.0,0
41,38,2003,1999,2.0,0
19,19,2018,2018,1.0,0
19,44,2019,2018,1.355287997274216,0
19,7,2018,2009,7.001907572848826,1
19,22,2018,2015,1.160617750814591,0
19,24,2018,2018,1.3502164489894708,0
19,25,2018,2017,1.0637472118983615,0
19,27,2018,2015,1.1665453633788607,0
19,31,2018,2017,1.12715130330723,0
19,32,2018,2017,1.3290657892907494,0
19,33,2019,2018,1.0,0
19,50,2019,2018,45.254833995939045,1
44,44,2019,2019,1.0,0
44,45,2021,2019,3.097056274847714,0
44,22,2019,2015,1.1882788919877705,0
44,46,2021,2019,5.656854249492381,1
44,24,2019,2018,1.2947855170108442,0
44,25,2019,2017,1.368913269304655,0
44,32,2019,2017,1.6616754262350424,0
44,47,2021,2019,26.909490499297142,1
44,48,2020,2019,8.0,1
44,49,2020,2019,1.4142135623730951,0
44,50,2019,2019,15.240773439350246,1
20,20,2015,2015,1.0,0
20,7,2015,2009,6.645743142373273,1
20,21,2017,2015,2.0,0
20,22,2015,2015,1.13267655479403,0
20,25,2017,2015,1.4356601717798212,0
20,26,2017,2015,1.4142135623730951,0
20,27,2015,2015,1.1070137992457276,0
20,28,2015,2013,1.6455694691211922,0
20,29,2015,2011,1.298643135762845,0
20,30,2015,2011,1.3856655069564587,0
20,31,2017,2015,1.4142135623730951,0
20,32,2017,2015,1.4142135623730951,0
20,34,2015,2015,1.4142135623730951,0
76,76,2023,2023,1.0,0
76,47,2023,2021,1.030820706748625,0
76,50,2023,2019,0.7071067811865476,0
76,71,2023,2022,1.3447486176658952,0
76,77,2023,2022,1.4394588728024522,0
7,7,2009,2009,1.0,0
7,21,2017,2009,4.0,1
7,22,2015,2009,4.975462845855878,1
7,23,2018,2009,3.414213562373095,0
7,9,2009,1976,5.656854249492381,1
7,24,2018,2009,4.723704575572987,1
7,25,2017,2009,4.880291447298989,1
7,26,2017,2009,5.656854249492381,1
7,27,2015,2009,5.06236888880881,1
7,28,2013,2009,3.9039548693195294,0
7,29,2011,2009,5.248316115358825,1
7,30,2011,2009,2.745573179836387,0
7,31,2017,2009,3.0158280674523574,0
7,32,2017,2009,4.5558465182221,1
7,33,2019,2009,4.0,1
7,67,2011,2009,2.8284271247461903,0
7,34,2015,2009,4.242640687119286,1
45,45,2021,2021,1.0,0
45,68,2022,2021,22.627416997969522,1
45,69,2022,2021,11.313708498984761,1
45,25,2021,2017,9.65685424949238,1
45,32,2021,2017,8.0,1
45,47,2021,2021,20.34802307403552,1
45,50,2021,2019,12.87580566598984,1
45,71,2022,2021,9.82842712474619,1
37,37,2000,2000,1.0,0
37,38,2000,1999,1.4142135623730951,0
21,21,2017,2017,1.0,0
21,22,2017,2015,2.0,0
21,25,2017,2017,1.0,0
21,27,2017,2015,1.4142135623730951,0
21,28,2017,2013,1.4142135623730951,0
21,30,2017,2011,1.4142135623730951,0
22,22,2015,2015,1.0,0
22,23,2018,2015,1.2071067811865475,0
22,24,2018,2015,1.4228342737519348,0
22,25,2017,2015,1.1597690421620175,0
22,26,2017,2015,1.4142135623730951,0
22,27,2015,2015,1.083057341892346,0
22,28,2015,2013,1.179725475119749,0
22,29,2015,2011,1.0217093962347383,0
22,30,2015,2011,1.0295313069492134,0
22,31,2017,2015,0.9983998574749415,0
22,32,2017,2015,1.4628597473306182,0
22,33,2019,2015,1.0,0
58,58,2009,2009,1.0,0
58,59,2009,2007,2.0,0
58,38,2009,1999,5.656854249492381,1
58,60,2009,2006,3.414213562373095,0
58,61,2009,2008,3.3284271247461903,0
8,8,2009,2009,1.0,0
8,9,2009,1976,2.8284271247461903,0
66,66,2004,2004,1.0,0
66,38,2004,1999,2.5606601717798214,0
66,63,2005,2004,1.0,0
59,59,2007,2007,1.0,0
59,38,2007,1999,8.85685424949238,1
59,60,2007,2006,2.0,0
59,61,2008,2007,3.60947570824873,0
59,62,2008,2007,2.0,0
59,63,2007,2005,10.209138999323175,1
38,38,1999,1999,1.0,0
38,60,2006,1999,8.035533905932738,1
38,74,2007,1999,4.0,1
38,61,2008,1999,13.65685424949238,1
38,62,2008,1999,6.82842712474619,1
38,63,2005,1999,1.6824595137478835,0
23,23,2018,2018,1.0,0
23,25,2018,2017,1.2071067811865475,0
23,27,2018,2015,0.8535533905932737,0
23,31,2018,2017,1.2071067811865475,0
23,32,2018,2017,1.4142135623730951,0
9,9,1976,1976,1.0,0
46,46,2021,2021,1.0,0
46,25,2021,2017,11.899494936611665,1
46,32,2021,2017,11.899494936611665,1
46,47,2021,2021,22.627416997969522,1
46,49,2021,2020,2.414213562373095,0
68,68,2022,2022,1.0,0
68,69,2022,2022,1.2680543520114207,0
68,47,2022,2021,1.4557532154062225,0
68,50,2022,2019,1.5261423749153966,0
68,71,2022,2022,1.1682742597140698,0
69,69,2022,2022,1.0,0
69,47,2022,2021,1.6266329957741108,0
69,50,2022,2019,1.856616160327833,0
69,71,2022,2022,1.1826990129520931,0
24,24,2018,2018,1.0,0
24,25,2018,2017,1.3044396741885693,0
24,27,2018,2015,1.4578792574024768,0
24,31,2018,2017,1.4223131928520185,0
24,32,2018,2017,1.4631508780983815,0
24,33,2019,2018,1.0,0
25,25,2017,2017,1.0,0
25,26,2017,2017,1.0,0
25,27,2017,2015,1.1561679611701878,0
25,28,2017,2013,1.3178090415820634,0
25,29,2017,2011,1.4142135623730951,0
25,30,2017,2011,1.3737734478532142,0
25,31,2017,2017,1.1637930824368599,0
25,32,2017,2017,1.5564163608718709,0
25,33,2019,2017,1.4142135623730951,0
25,47,2021,2017,40.8365559972927,1
25,48,2020,2017,6.82842712474619,1
25,49,2020,2017,2.0,0
25,50,2019,2017,35.588225099390854,1
26,26,2017,2017,1.0,0
26,27,2017,2015,1.0,0
26,28,2017,2013,1.4142135623730951,0
26,30,2017,2011,1.4142135623730951,0
26,31,2017,2017,1.0,0
26,32,2017,2017,1.4142135623730951,0
27,27,2015,2015,1.0,0
27,28,2015,2013,1.4020520717766505,0
27,29,2015,2011,1.0573892558555211,0
27,30,2015,2011,1.0321478439813536,0
27,31,2017,2015,1.0342931654432261,0
27,32,2017,2015,1.5332953092875055,0
27,33,2019,2015,1.4142135623730951,0
27,34,2015,2015,1.0606601717798214,0
60,60,2006,2006,1.0,0
60,61,2008,2006,2.414213562373095,0
60,62,2008,2006,0.75,0
60,63,2006,2005,10.323520916159048,1
28,28,2013,2013,1.0,0
28,29,2013,2011,1.4766881555076816,0
28,30,2013,2011,1.1622830411915166,0
28,31,2017,2013,1.4142135623730951,0
28,32,2017,2013,2.0,0
28,34,2015,2013,1.2071067811865475,0
74,74,2007,2007,1.0,0
74,63,2007,2005,2.0,0
29,29,2011,2011,1.0,0
29,30,2011,2011,1.063647725359726,0
29,67,2011,2011,1.0,0
29,34,2015,2011,1.9142135623730951,0
61,61,2008,2008,1.0,0
61,62,2008,2008,1.0,0
61,63,2008,2005,16.0,1
30,30,2011,2011,1.0,0
30,31,2017,2011,1.4142135623730951,0
30,32,2017,2011,2.0,0
30,34,2015,2011,1.0606601717798214,0
62,62,2008,2008,1.0,0
62,63,2008,2005,16.0,1
70,70,2021,2021,1.0,0
70,47,2021,2021,1.0,0
70,50,2021,2019,1.0,0
31,31,2017,2017,1.0,0
31,32,2017,2017,1.3807442089248556,0
31,33,2019,2017,1.4142135623730951,0
32,32,2017,2017,1.0,0
32,33,2019,2017,2.0,0
32,47,2021,2017,38.16988933062603,1
32,48,2020,2017,5.656854249492381,1
32,49,2020,2017,2.0,0
32,50,2019,2017,27.405214032453458,1
33,33,2019,2019,1.0,0
47,47,2021,2021,1.0,0
47,50,2021,2019,1.3260635904384728,0
47,71,2022,2021,1.3073038488148008,0
47,77,2022,2021,1.5621985145867856,0
63,63,2005,2005,1.0,0
48,48,2020,2020,1.0,0
48,50,2020,2019,16.0,1
49,49,2020,2020,1.0,0
50,50,2019,2019,1.0,0
50,71,2022,2019,1.520875849255574,0
50,77,2022,2019,1.786396103067893,0
71,71,2022,2022,1.0,0
71,77,2022,2022,1.4184477788075915,0
67,67,2011,2011,1.0,0
77,77,2022,2022,1.0,0
34,34,2015,2015,1.0,0
